frame_id,gesture,rep,activation_ratio,centroid_x,centroid_y,delta_ds_abs_p98,delta_ds_max,delta_ds_min,delta_l2,delta_q0_mean,delta_q1_mean,delta_q2_mean,delta_q3_mean,delta_rel_l2,elec_0_mean,elec_1_mean,elec_2_mean,elec_3_mean,elec_4_mean,elec_5_mean,elec_6_mean,elec_7_mean,global_kurtosis,global_mean,global_skew,global_std,q0_dorsal_absmax,q0_dorsal_active,q0_dorsal_mean,q1_radial_absmax,q1_radial_active,q1_radial_mean,q2_ventral_absmax,q2_ventral_active,q2_ventral_mean,q3_ulnar_absmax,q3_ulnar_active,q3_ulnar_mean,ring_inner_mean,ring_inner_std,ring_middle_mean,ring_middle_std,ring_outer_mean,ring_outer_std,summary_ds_abs_p98,summary_ds_max,summary_ds_min,summary_invalid_count,summary_rel_l2,summary_retry_count,summary_valid_count
10,rock,0,3.371647510e-01,-2.479453774e-02,3.659223780e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.737127491e+01,-4.349615267e-01,2.395205762e-02,-3.883930010e-01,1.703840990e-01,0.000000000e+00,-7.020671758e-01,-1.199706839e+00,1.312759035e+00,-1.242581948e+00,-1.330762876e+00,1.638977812e+00,-1.765477907e+00,8.475185389e-01,1.240614431e+00,-3.082813215e-01,3.111401277e-01,6.194446700e+00,1.497554779e+01,2.000000000e-01,-3.919788459e-01,1.829386330e+01,4.393939394e-01,2.666652440e-01,1.614737892e+01,2.187500000e-01,-7.907884590e-01,1.906317329e+01,4.848484848e-01,-3.329127978e-01,-4.599156712e+00,9.252488975e+00,3.543748221e+00,6.467408748e+00,-2.250548355e+00,3.581721933e+00,1.626389694e+01,1.906317329e+01,-1.690013885e+01,1.800000000e+01,5.435764194e-01,2.000000000e+01,2.200000000e+01
11,rock,0,2.298850575e-01,1.283799428e-01,1.296930794e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.738127570e+01,4.422431409e-01,-1.735754947e-02,3.966960928e-01,-1.674218087e-01,0.000000000e+00,1.072420790e+00,-1.386097120e+00,1.734655860e+00,-1.312969379e+00,2.454438548e-01,-5.188369342e-01,3.313243203e-02,-1.089030365e+00,3.023529204e+00,-1.475958178e-01,1.665926087e-01,3.679409476e+00,1.235324669e+01,2.923076923e-01,5.026429500e-02,1.434983540e+01,3.181818182e-01,2.493076946e-01,6.803300858e+00,1.562500000e-01,-3.940923662e-01,8.130494118e+00,1.515151515e-01,-5.003346065e-01,-2.213458473e+00,5.176004842e+00,1.530473469e+00,4.139125770e+00,-9.650370385e-01,2.457895436e+00,1.130523682e+01,1.302370930e+01,-1.434983540e+01,1.900000000e+01,3.531464338e-01,2.100000000e+01,2.100000000e+01
12,rock,0,3.486590038e-01,-3.514665449e-02,3.247347521e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.635661451e+01,-4.605128199e-01,-1.320778855e-02,-3.435063902e-01,1.994434106e-01,0.000000000e+00,-7.901277472e-01,-1.114005724e+00,1.216701006e+00,-1.207007785e+00,-1.285666747e+00,1.653397130e+00,-1.737917949e+00,8.980913549e-01,1.262130289e+00,-2.994203052e-01,3.195359136e-01,5.990041854e+00,1.447862720e+01,2.153846154e-01,-4.102485249e-01,1.719127655e+01,4.393939394e-01,2.360999060e-01,1.543079758e+01,2.187500000e-01,-7.375987563e-01,1.892222023e+01,5.151515152e-01,-3.008911960e-01,-4.399356958e+00,8.979333975e+00,3.405493989e+00,6.265011918e+00,-2.171455740e+00,3.464323023e+00,1.546060467e+01,1.892222023e+01,-1.641391754e+01,1.800000000e+01,5.303152204e-01,1.900000000e+01,2.200000000e+01
13,rock,0,3.371647510e-01,-1.561412949e-02,5.014813578e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.035704580e+01,1.677274597e-01,1.980510214e-02,9.371176532e-02,-7.654687243e-02,0.000000000e+00,-2.913038746e-01,-1.283506581e+00,1.384151875e+00,-1.240186448e+00,-9.969874746e-01,1.331534629e+00,-1.479156202e+00,5.909049632e-01,1.165873227e+00,-2.490184622e-01,2.426025408e-01,4.924916495e+00,1.103070831e+01,2.461538462e-01,-2.425210651e-01,1.463129807e+01,4.090909091e-01,2.559050082e-01,1.291898537e+01,2.187500000e-01,-6.438869910e-01,1.456645775e+01,4.696969697e-01,-3.774380684e-01,-3.442293942e+00,7.224659691e+00,2.772125113e+00,5.205010405e+00,-1.797428172e+00,2.884271933e+00,1.290265942e+01,1.463129807e+01,-1.328344536e+01,1.800000000e+01,4.760169685e-01,2.000000000e+01,2.200000000e+01
14,rock,0,3.486590038e-01,-3.974229743e-02,3.367649062e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.776341167e+01,-8.105577792e-02,3.924926637e-02,-8.050472970e-02,7.477204829e-02,0.000000000e+00,-5.902406098e-01,-1.228733046e+00,1.499702847e+00,-1.401862228e+00,-1.152733053e+00,1.621926177e+00,-1.700511632e+00,8.969456116e-01,1.277839541e+00,-2.601124143e-01,3.052282899e-01,5.857817471e+00,1.416128063e+01,2.461538462e-01,-3.235768431e-01,1.672106743e+01,4.090909091e-01,2.951542745e-01,1.493110180e+01,2.187500000e-01,-7.243917207e-01,1.871370125e+01,5.151515152e-01,-3.026660201e-01,-4.369535385e+00,8.751325501e+00,3.339179408e+00,6.156448703e+00,-2.060349446e+00,3.378952871e+00,1.500715828e+01,1.871370125e+01,-1.617114067e+01,1.800000000e+01,4.881389439e-01,2.000000000e+01,2.200000000e+01
15,paper,0,3.141762452e-01,4.293791666e-02,-6.081657753e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.602718180e-01,-1.391279183e+00,7.202359680e-01,8.553170503e-02,-9.050696605e-01,9.071807644e-01,-1.194278705e+00,-1.018368306e+00,1.365531611e+00,-2.694890142e-01,2.339678929e-01,5.597728243e+00,1.674401093e+01,4.000000000e-01,1.676310124e-01,1.442154503e+01,2.121212121e-01,-1.509428926e-01,1.672382927e+01,4.375000000e-01,-1.600203370e-01,1.707556152e+01,2.121212121e-01,-9.246835763e-01,-5.565474727e+00,7.101587731e+00,3.453100709e+00,5.806270099e+00,-1.978884246e+00,3.273106721e+00,1.476733208e+01,1.674401093e+01,-1.707556152e+01,1.800000000e+01,4.870063663e-01,1.900000000e+01,2.200000000e+01
16,paper,0,2.796934866e-01,-8.131607346e-04,-1.469576470e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.833612419e+01,-2.336579417e-01,-1.970103887e-01,4.728331975e-01,4.615474799e-01,0.000000000e+00,-1.013286249e+00,2.514984369e-01,-1.168496877e+00,1.469946539e+00,-1.161329635e+00,1.550187410e+00,-1.449627244e+00,3.449870544e-01,2.415412811e+00,-1.448414799e-01,2.407378727e-01,3.970337836e+00,7.509749889e+00,2.615384615e-01,-6.602692932e-02,7.790226936e+00,1.666666667e-01,-3.479532813e-01,1.380646420e+01,5.156250000e-01,3.128128606e-01,7.775627136e+00,1.818181818e-01,-4.631360964e-01,-2.911580069e+00,5.077565502e+00,1.613545307e+00,4.526824513e+00,-9.136166267e-01,2.716911912e+00,1.211593342e+01,1.365439701e+01,-1.380646420e+01,1.900000000e+01,3.654273152e-01,1.900000000e+01,2.100000000e+01
17,paper,0,2.413793103e-01,1.194590430e-01,1.263343398e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.149619145e+01,2.042554936e-01,5.288656256e-01,-6.817433128e-01,-1.242101042e-01,0.000000000e+00,1.402813218e+00,-1.751775831e+00,1.955385458e+00,-1.566204653e+00,3.854525647e-01,-5.425752214e-01,5.209357251e-02,-1.264364918e+00,2.836814618e+00,-1.588173440e-01,3.651426288e-03,3.949971766e+00,1.312111187e+01,3.076923077e-01,1.382285643e-01,1.589666557e+01,3.181818182e-01,1.809123443e-01,7.154163361e+00,1.718750000e-01,-3.689304522e-01,8.180381775e+00,1.666666667e-01,-5.873462005e-01,-2.279642494e+00,5.310138558e+00,1.535976089e+00,4.488904933e+00,-9.793926316e-01,2.736658332e+00,1.216010666e+01,1.312916088e+01,-1.589666557e+01,1.800000000e+01,3.741448522e-01,1.800000000e+01,2.200000000e+01
18,paper,0,2.528735632e-01,4.514032625e-04,-1.550102361e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.207503461e+01,-3.290209190e-01,-5.270688317e-01,6.020136712e-01,2.248313766e-01,0.000000000e+00,-1.042511625e+00,2.413574730e-01,-1.094204747e+00,1.213494808e+00,-9.859845313e-01,1.248953257e+00,-1.167101904e+00,2.219996477e-01,2.491292987e+00,-1.695650712e-01,2.958891674e-01,3.349432825e+00,7.547966003e+00,2.461538462e-01,-1.907923547e-01,7.204408646e+00,1.515151515e-01,-3.461564874e-01,1.151271820e+01,4.843750000e-01,2.330832190e-01,7.572885513e+00,1.363636364e-01,-3.625148239e-01,-2.864024457e+00,4.288948815e+00,1.526178737e+00,3.718051099e+00,-9.071189494e-01,2.217105941e+00,1.024965477e+01,1.135069084e+01,-1.151271820e+01,1.800000000e+01,3.545582294e-01,2.000000000e+01,2.200000000e+01
19,paper,0,3.601532567e-01,-9.861567185e-02,-8.260921881e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.005558612e+01,-3.615204414e-01,7.992913309e-02,-2.691741487e-01,1.174091667e-01,0.000000000e+00,-3.009528942e+00,8.670943016e-01,-1.708763691e+00,1.699243227e+00,-2.680867236e+00,3.576464906e+00,-3.095400123e+00,2.210072776e+00,9.622387197e-01,-2.757016475e-01,-5.126734416e-02,5.679074179e+00,1.681864548e+01,2.461538462e-01,-5.523127962e-01,1.640315056e+01,2.878787879e-01,-2.662273543e-01,1.488267803e+01,4.218750000e-01,-3.609092971e-02,1.705546379e+01,4.848484848e-01,-2.451056572e-01,-5.043117736e+00,7.657861562e+00,3.409465164e+00,5.571080447e+00,-2.037231342e+00,3.707021101e+00,1.481296158e+01,1.705546379e+01,-1.681864548e+01,1.800000000e+01,5.092833042e-01,1.900000000e+01,2.200000000e+01
20,paper,0,2.950191571e-01,4.599031311e-02,9.938576718e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.007365804e+02,7.163729587e-01,9.849973926e-02,-1.398919117e-01,-6.683953005e-01,0.000000000e+00,7.239910130e-01,-1.539683442e+00,8.979000837e-01,-2.135885743e-01,-7.113603150e-01,7.461952328e-01,-1.041657701e+00,-1.150212092e+00,1.467733887e+00,-2.757091076e-01,2.376645253e-01,5.493895490e+00,1.678751183e+01,3.692307692e-01,1.640601626e-01,1.542274475e+01,2.424242424e-01,-1.677276150e-01,1.627713585e+01,3.437500000e-01,-1.759828414e-01,1.663106346e+01,2.272727273e-01,-9.135009576e-01,-5.418988983e+00,6.964975205e+00,3.320507575e+00,5.743467736e+00,-1.923125248e+00,3.232144743e+00,1.491135979e+01,1.678751183e+01,-1.663106346e+01,1.800000000e+01,4.857037365e-01,1.800000000e+01,2.200000000e+01
21,paper,0,3.295019157e-01,-2.642409479e-02,-1.062945163e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.635719149e+01,-3.396482749e-01,6.447331957e-02,-3.326685306e-01,1.358922402e-01,0.000000000e+00,-9.201377411e-01,-1.242950506e+00,4.486288102e-01,-3.901139116e-02,-2.249206674e+00,2.875787001e+00,-2.825565441e+00,8.008569591e-01,1.219440586e+00,-3.912025822e-01,3.036468344e-01,6.524490736e+00,2.034561920e+01,3.384615385e-01,-1.755881124e-01,2.030453110e+01,3.636363636e-01,-1.032542954e-01,1.881523323e+01,2.656250000e-01,-5.086513720e-01,2.130510712e+01,3.484848485e-01,-7.776087175e-01,-6.902197736e+00,8.537788082e+00,4.775693071e+00,6.043730693e+00,-2.886279558e+00,3.459653342e+00,1.806189346e+01,2.130510712e+01,-2.034561920e+01,1.600000000e+01,5.839838386e-01,1.800000000e+01,2.400000000e+01
22,paper,0,3.218390805e-01,3.540849652e-02,-1.380328630e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.760083628e+01,3.587719525e-01,-1.168826654e-01,4.076137504e-01,-1.118438581e-01,0.000000000e+00,4.977254732e-01,-1.295190446e+00,5.188125894e-01,1.782761791e-01,-9.342213418e-01,1.027521200e+00,-1.236150141e+00,-9.148795923e-01,1.384141337e+00,-2.597408719e-01,2.769456286e-01,5.326294140e+00,1.578207588e+01,4.153846154e-01,1.831838401e-01,1.320196247e+01,1.969696970e-01,-2.201369609e-01,1.647458267e+01,4.687500000e-01,-1.010376216e-01,1.590235233e+01,2.121212121e-01,-8.894525755e-01,-5.217707505e+00,6.661456873e+00,3.210706106e+00,5.598123231e+00,-1.850335390e+00,3.148241592e+00,1.385347939e+01,1.647458267e+01,-1.590235233e+01,1.800000000e+01,4.672704339e-01,2.100000000e+01,2.200000000e+01
23,paper,0,3.371647510e-01,-2.228000095e-02,-4.585500060e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.676830511e+01,-3.675013719e-01,1.174679718e-01,-3.864541892e-01,1.278968179e-01,0.000000000e+00,-8.741796823e-01,-1.192436697e+00,4.738960601e-01,-1.066581278e-01,-2.073495880e+00,2.637461297e+00,-2.645888159e+00,6.898044181e-01,1.218878260e+00,-3.839806465e-01,3.118004193e-01,6.390461054e+00,1.991150475e+01,3.384615385e-01,-1.843175318e-01,1.987520218e+01,3.787878788e-01,-1.026689891e-01,1.805103683e+01,2.812500000e-01,-4.874918107e-01,2.069170189e+01,3.484848485e-01,-7.615557577e-01,-6.735452907e+00,8.442861191e+00,4.684964356e+00,5.913388349e+00,-2.837020944e+00,3.358795676e+00,1.762297630e+01,2.069170189e+01,-1.991150475e+01,1.600000000e+01,5.719809532e-01,1.700000000e+01,2.400000000e+01
24,paper,0,3.601532567e-01,-3.489977898e-02,-2.850488573e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.428844867e+01,2.154448661e-02,-8.878790000e-02,1.302695257e-01,4.288156207e-02,0.000000000e+00,-9.466845297e-01,-1.089531726e+00,1.533547114e-01,2.004789785e-01,-2.098027148e+00,2.776655104e+00,-2.660778586e+00,7.740062076e-01,1.330518707e+00,-3.582801753e-01,3.288207193e-01,5.973068428e+00,1.879088974e+01,3.692307692e-01,-1.627730452e-01,1.831947708e+01,3.636363636e-01,-1.914568891e-01,1.844370461e+01,3.281250000e-01,-3.572222850e-01,2.003964424e+01,3.787878788e-01,-7.186741956e-01,-6.324657588e+00,7.681554178e+00,4.391330747e+00,5.527877462e+00,-2.654590751e+00,3.191438786e+00,1.627095795e+01,2.003964424e+01,-1.879088974e+01,1.600000000e+01,5.570926666e-01,1.700000000e+01,2.400000000e+01
25,paper,0,3.448275862e-01,-3.895501116e-02,-3.334801939e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.908545523e+00,-6.980978834e-02,1.869370405e-02,-4.642004664e-03,1.731694302e-02,0.000000000e+00,-1.191333703e+00,-8.632217004e-01,7.963974960e-02,2.655717565e-01,-2.126912515e+00,2.753514174e+00,-2.656977203e+00,7.872615147e-01,1.395035673e+00,-3.676978835e-01,2.944190600e-01,6.143582409e+00,1.997399902e+01,3.230769231e-01,-2.325828335e-01,1.914026833e+01,3.636363636e-01,-1.727631851e-01,1.863292503e+01,3.281250000e-01,-3.618642897e-01,2.059099007e+01,3.636363636e-01,-7.013572526e-01,-6.719278640e+00,8.079141849e+00,4.558546507e+00,5.605980907e+00,-2.725588617e+00,3.212241299e+00,1.710832596e+01,2.059099007e+01,-1.997399902e+01,1.700000000e+01,5.448400378e-01,1.700000000e+01,2.300000000e+01
26,paper,0,2.911877395e-01,5.408759365e-02,3.520504556e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.630561363e+01,4.764962748e-01,4.524107574e-02,1.894882606e-01,-2.012775549e-01,0.000000000e+00,8.623052941e-01,-1.482349536e+00,9.319515871e-01,-2.944765577e-01,-6.276482030e-01,6.556133226e-01,-1.010578912e+00,-1.054384116e+00,1.612412396e+00,-2.420231750e-01,2.487566222e-01,4.975500704e+00,1.613042068e+01,3.692307692e-01,2.439134413e-01,1.485580158e+01,2.424242424e-01,-1.275221093e-01,1.398177910e+01,3.593750000e-01,-1.723760290e-01,1.456257629e+01,1.969696970e-01,-9.026348075e-01,-4.616028195e+00,6.343475383e+00,2.881317871e+00,5.291073711e+00,-1.686374807e+00,2.992971990e+00,1.371186829e+01,1.613042068e+01,-1.485580158e+01,1.700000000e+01,4.566729069e-01,2.000000000e+01,2.300000000e+01
27,paper,0,3.448275862e-01,5.434168808e-02,-2.847116078e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.046061208e+01,-1.495823510e-01,-1.401609975e-01,8.071284776e-02,6.922502486e-02,0.000000000e+00,1.731368734e-01,-9.853668963e-01,-3.467777092e-02,6.961059346e-01,-1.168936844e+00,1.114438822e+00,-1.325678295e+00,-7.626135457e-01,1.246557640e+00,-2.774216607e-01,1.889013946e-01,4.968043446e+00,1.390706348e+01,4.307692308e-01,9.433109024e-02,1.137362576e+01,2.575757576e-01,-2.676831068e-01,1.486168671e+01,5.000000000e-01,-9.166318126e-02,1.557326698e+01,1.969696970e-01,-8.334097826e-01,-4.974830696e+00,6.364216377e+00,3.110021298e+00,5.090683015e+00,-1.850678149e+00,2.865104192e+00,1.275060558e+01,1.486168671e+01,-1.557326698e+01,1.700000000e+01,5.405838490e-01,1.800000000e+01,2.300000000e+01
