frame_id,gesture,rep,activation_ratio,centroid_x,centroid_y,delta_ds_abs_p98,delta_ds_max,delta_ds_min,delta_l2,delta_q0_mean,delta_q1_mean,delta_q2_mean,delta_q3_mean,delta_rel_l2,elec_0_mean,elec_1_mean,elec_2_mean,elec_3_mean,elec_4_mean,elec_5_mean,elec_6_mean,elec_7_mean,global_kurtosis,global_mean,global_skew,global_std,q0_dorsal_absmax,q0_dorsal_active,q0_dorsal_mean,q1_radial_absmax,q1_radial_active,q1_radial_mean,q2_ventral_absmax,q2_ventral_active,q2_ventral_mean,q3_ulnar_absmax,q3_ulnar_active,q3_ulnar_mean,ring_inner_mean,ring_inner_std,ring_middle_mean,ring_middle_std,ring_outer_mean,ring_outer_std,summary_ds_abs_p98,summary_ds_max,summary_ds_min,summary_invalid_count,summary_rel_l2,summary_retry_count,summary_valid_count
20,paper,0,3.831417625e-01,9.942012898e-02,2.041272315e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.819451870e-01,2.675178645e-01,-3.886028063e-01,2.118924117e-01,-1.594496731e-01,-8.911510580e-02,-9.396398286e-02,-2.355874192e-01,7.570272022e-01,-3.618549719e-02,5.561570048e-01,6.496955090e-01,1.912863135e+00,7.076923077e-01,1.347591694e-01,1.672601819e+00,4.545454545e-01,-6.346839652e-02,9.325762391e-01,2.343750000e-01,-7.161227841e-02,7.574092150e-01,1.363636364e-01,-1.429039513e-01,-3.430539135e-01,5.831321894e-01,-1.467895817e-01,7.320122607e-01,8.230220324e-02,5.677311496e-01,1.616542578e+00,1.912863135e+00,-1.602849722e+00,5.000000000e+00,3.437525332e-01,7.000000000e+00,3.500000000e+01
21,paper,0,3.946360153e-01,9.975962876e-02,2.051219842e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.562810558e-01,-1.867980097e-02,-1.641331614e-02,-1.553981798e-03,2.968436319e-03,0.000000000e+00,1.700488237e-01,2.381074873e-01,-3.940838823e-01,1.944222462e-01,-1.528665270e-01,-9.789769752e-02,-7.885076228e-02,-2.516663882e-01,7.028903177e-01,-4.461846258e-02,5.029952327e-01,6.217907427e-01,1.819050908e+00,7.230769231e-01,1.160793684e-01,1.496715784e+00,4.696969697e-01,-7.988171267e-02,8.820058107e-01,2.187500000e-01,-7.316626020e-02,7.283123732e-01,1.666666667e-01,-1.399355150e-01,-3.314071989e-01,5.373586316e-01,-1.642148008e-01,7.054812201e-01,7.693578697e-02,5.390153773e-01,1.507977962e+00,1.819050908e+00,-1.508906722e+00,5.000000000e+00,3.427330256e-01,6.000000000e+00,3.500000000e+01
22,paper,0,3.869731801e-01,9.807349274e-02,2.027835110e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.379717112e-01,-5.289064577e-03,6.912146610e-04,-9.853948868e-03,-8.062532821e-03,0.000000000e+00,1.602374168e-01,2.434054955e-01,-3.936267394e-01,1.992019376e-01,-1.676613031e-01,-1.079550423e-01,-8.861610270e-02,-2.621865401e-01,7.122037839e-01,-5.021596803e-02,4.760095593e-01,6.428764501e-01,1.880117416e+00,7.230769231e-01,1.107903038e-01,1.563640952e+00,4.545454545e-01,-7.919049801e-02,8.730725050e-01,2.187500000e-01,-8.302020907e-02,6.744345427e-01,1.515151515e-01,-1.479980478e-01,-4.002884921e-01,5.675264186e-01,-1.523876198e-01,7.323316616e-01,6.895070960e-02,5.527618179e-01,1.584834695e+00,1.880117416e+00,-1.607298136e+00,5.000000000e+00,3.560870290e-01,6.000000000e+00,3.500000000e+01
23,paper,0,3.908045977e-01,9.353571650e-02,1.902628421e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.254462698e+00,-1.297899972e-02,-1.182669644e-02,-1.004618302e-03,1.052247191e-03,0.000000000e+00,1.453567761e-01,1.985514018e-01,-3.863758108e-01,1.962723224e-01,-1.822783022e-01,-9.492539123e-02,-8.861399442e-02,-2.547118154e-01,5.394799126e-01,-5.641920253e-02,4.457923484e-01,5.893689321e-01,1.663475394e+00,7.230769231e-01,9.781130409e-02,1.435787916e+00,4.848484848e-01,-9.101719445e-02,9.695142508e-01,2.343750000e-01,-8.402482737e-02,7.569568753e-01,1.212121212e-01,-1.469458006e-01,-3.797143747e-01,5.077961963e-01,-1.686433624e-01,6.694831007e-01,6.554411664e-02,5.046378497e-01,1.415446997e+00,1.663475394e+00,-1.435787916e+00,5.000000000e+00,3.501158357e-01,5.000000000e+00,3.500000000e+01
24,paper,0,3.678160920e-01,6.036540158e-02,1.847994895e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.798712884e+00,2.867871380e-02,1.703402091e-02,-3.121320713e-02,-5.423897022e-02,0.000000000e+00,3.046288440e-01,3.038089175e-02,-1.993447423e-01,6.269934515e-02,-1.331583325e-01,-1.678016498e-01,-7.346826792e-02,-3.766068517e-01,7.210677740e-01,-6.633895546e-02,3.600733780e-01,5.548640995e-01,1.765067101e+00,6.769230769e-01,1.264900179e-01,1.325297356e+00,3.939393939e-01,-7.398317354e-02,1.024517179e+00,2.031250000e-01,-1.152380345e-01,1.168781281e+00,1.969696970e-01,-2.011847708e-01,-6.231442470e-01,5.438248022e-01,-2.514521232e-02,6.264623988e-01,-1.260067919e-02,4.516896376e-01,1.379002452e+00,1.765067101e+00,-1.325297356e+00,4.000000000e+00,3.775053322e-01,6.000000000e+00,3.600000000e+01
25,paper,0,3.601532567e-01,5.887637293e-02,1.840181603e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.006222173e-01,2.341696835e-03,5.840619109e-03,-4.765600686e-03,5.150991887e-03,0.000000000e+00,3.110683663e-01,4.089006013e-02,-2.000878463e-01,6.869083711e-02,-1.409511354e-01,-1.645385860e-01,-6.555046106e-02,-3.847445799e-01,7.575727155e-01,-6.414486283e-02,3.429832423e-01,5.654598226e-01,1.829345584e+00,6.769230769e-01,1.288317147e-01,1.382803559e+00,3.939393939e-01,-6.814255443e-02,1.052080750e+00,2.031250000e-01,-1.200036352e-01,1.160116792e+00,1.666666667e-01,-1.960337789e-01,-6.174249695e-01,5.684110929e-01,-3.125206971e-02,6.352008331e-01,-5.386709346e-03,4.632678793e-01,1.382207990e+00,1.829345584e+00,-1.382803559e+00,4.000000000e+00,3.828144670e-01,5.000000000e+00,3.600000000e+01
26,paper,0,3.984674330e-01,5.734078754e-02,1.771101841e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.853036348e-01,-6.450663779e-03,-1.896847654e-02,-2.054138095e-02,-1.960633009e-02,0.000000000e+00,3.094678991e-01,1.338066679e-02,-1.999921638e-01,2.945288363e-02,-1.691456678e-01,-1.592910582e-01,-9.375569772e-02,-3.970431095e-01,7.022146967e-01,-8.054286575e-02,4.453881791e-01,5.495706921e-01,1.728724003e+00,7.076923077e-01,1.223810509e-01,1.301033020e+00,4.090909091e-01,-8.711103097e-02,1.022611022e+00,2.656250000e-01,-1.405450161e-01,1.138890028e+00,2.121212121e-01,-2.156401090e-01,-6.051992998e-01,5.320641427e-01,-3.424426087e-02,6.233917226e-01,-3.489620572e-02,4.510075670e-01,1.345441937e+00,1.728724003e+00,-1.301033020e+00,4.000000000e+00,3.800936639e-01,7.000000000e+00,3.600000000e+01
27,paper,0,3.639846743e-01,5.349715951e-02,1.700589430e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.495596151e+00,-2.215442970e-02,2.146156163e-02,1.048985764e-02,-1.694038757e-03,0.000000000e+00,2.854073501e-01,6.315597653e-03,-1.727158061e-01,4.252708049e-02,-1.260756367e-01,-2.004189858e-01,-7.737371126e-02,-4.068085649e-01,7.948698387e-01,-7.848934289e-02,4.275380276e-01,5.780329686e-01,1.844457865e+00,6.923076923e-01,1.002266212e-01,1.366492867e+00,3.939393939e-01,-6.564946934e-02,1.184098005e+00,1.875000000e-01,-1.300551585e-01,1.288733244e+00,1.818181818e-01,-2.173341478e-01,-6.847883321e-01,6.231034560e-01,-1.176986706e-02,6.341231996e-01,-3.455039085e-02,4.715868551e-01,1.417082310e+00,1.844457865e+00,-1.429729462e+00,3.000000000e+00,3.850966692e-01,5.000000000e+00,3.700000000e+01
28,paper,0,3.831417625e-01,5.054622908e-02,1.826929637e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.707914037e+00,3.838202013e-03,-2.011806564e-02,5.585949388e-03,6.357928752e-04,0.000000000e+00,2.927154825e-01,-4.098823760e-03,-1.913597771e-01,4.889356904e-02,-1.434770120e-01,-1.770449336e-01,-8.285698565e-02,-4.139704942e-01,7.108161932e-01,-8.109028584e-02,3.250993308e-01,5.411751082e-01,1.717147827e+00,6.923076923e-01,1.040648233e-01,1.249477506e+00,4.090909091e-01,-8.576753498e-02,1.054591775e+00,2.187500000e-01,-1.244692091e-01,1.180823445e+00,2.121212121e-01,-2.166983549e-01,-6.538857594e-01,5.284817034e-01,-4.548120435e-02,6.081269667e-01,-2.129700028e-02,4.373605422e-01,1.297513962e+00,1.717147827e+00,-1.271370173e+00,3.000000000e+00,3.898130953e-01,4.000000000e+00,3.700000000e+01
29,paper,0,3.793103448e-01,5.189501279e-02,1.787489261e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.686884291e-01,-8.262458383e-03,3.910958344e-03,-7.343968813e-03,4.510452900e-03,0.000000000e+00,2.767718504e-01,7.767204428e-03,-1.998209466e-01,5.535697762e-02,-1.495970167e-01,-1.830130739e-01,-8.505298203e-02,-4.065406335e-01,7.182007692e-01,-8.281925388e-02,3.086993563e-01,5.376753914e-01,1.714717627e+00,6.923076923e-01,9.580236487e-02,1.296220899e+00,4.090909091e-01,-8.185657664e-02,1.071602583e+00,2.031250000e-01,-1.318131779e-01,1.157747984e+00,2.121212121e-01,-2.121879020e-01,-6.480003599e-01,5.264621301e-01,-5.193392861e-02,6.006792176e-01,-2.098722610e-02,4.381535665e-01,1.293116331e+00,1.714717627e+00,-1.296220899e+00,3.000000000e+00,3.875962198e-01,4.000000000e+00,3.700000000e+01
30,rock,1,4.406130268e-01,3.288615452e-02,8.907607039e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.005692630e-01,1.452933205e-01,-4.021065067e-01,6.067523733e-02,-3.556568441e-02,-2.347574518e-02,-1.136720430e-01,-1.603060227e-01,-7.976740180e-02,-5.177030447e-02,-5.867905272e-02,5.459917508e-01,1.434419036e+00,5.692307692e-01,9.891496415e-02,1.548736453e+00,4.393939394e-01,-1.943536505e-01,1.253620982e+00,3.437500000e-01,2.315849104e-02,9.993982315e-01,4.090909091e-01,-1.302473429e-01,-4.706851038e-01,5.874519220e-01,-5.483313273e-02,5.528260868e-01,1.136332262e-02,5.066192616e-01,1.246475816e+00,1.324523449e+00,-1.548736453e+00,9.000000000e+00,3.817634284e-01,1.000000000e+01,3.100000000e+01
31,rock,1,4.176245211e-01,4.324103506e-02,1.352877533e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.960077686e+00,2.151599314e-02,-6.458583641e-03,1.064388262e-02,-2.052195009e-02,0.000000000e+00,1.552290015e-01,1.262717955e-01,-3.944551197e-01,4.978243775e-02,-2.252734334e-02,-2.305309204e-02,-1.196974851e-01,-1.942900900e-01,2.886043365e-01,-5.062458486e-02,3.781970245e-01,4.700297691e-01,1.356049776e+00,6.615384615e-01,1.204309573e-01,1.148766875e+00,3.939393939e-01,-2.008122341e-01,8.436783552e-01,3.437500000e-01,3.380237365e-02,6.562291384e-01,2.727272727e-01,-1.507692930e-01,-3.245036620e-01,3.941430634e-01,-1.397750889e-01,4.867862357e-01,4.874978322e-02,4.401026276e-01,1.139872670e+00,1.356049776e+00,-1.153277993e+00,8.000000000e+00,3.742078245e-01,9.000000000e+00,3.200000000e+01
32,rock,1,3.678160920e-01,4.027862998e-02,1.105908150e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.823602127e+00,3.936813113e-02,-5.236594410e-02,4.038362126e-02,1.749959275e-02,0.000000000e+00,2.976629129e-01,-2.493752347e-02,-2.418955376e-01,-2.557843169e-01,2.291483004e-01,-1.031035802e-01,-2.569342405e-02,-2.140312619e-01,9.013170590e-01,-3.973454236e-02,3.790393935e-02,5.305868341e-01,1.691895723e+00,5.230769231e-01,1.597990884e-01,1.717615962e+00,3.636363636e-01,-2.531781782e-01,9.882600904e-01,3.593750000e-01,7.418599492e-02,1.060400248e+00,2.272727273e-01,-1.332697002e-01,-2.708215405e-01,5.996760508e-01,-2.196235933e-01,5.445627353e-01,1.138916788e-01,4.551427085e-01,1.369277239e+00,1.574646711e+00,-1.717615962e+00,1.200000000e+01,4.004958570e-01,1.200000000e+01,2.800000000e+01
33,rock,1,3.486590038e-01,6.792616307e-02,2.227936759e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.826819375e+00,3.083200168e-02,8.374954746e-02,-6.096033126e-02,-8.340350917e-03,0.000000000e+00,2.540052879e-01,3.034901561e-01,-4.626088438e-01,6.697302588e-02,-1.252480506e-02,-7.867956297e-02,-7.974437298e-02,-2.338755385e-01,1.180239150e+00,-2.793520948e-02,6.690850018e-01,6.694149040e-01,2.150797606e+00,6.769230769e-01,1.906310901e-01,1.838506222e+00,3.636363636e-01,-1.694286308e-01,7.951348424e-01,1.250000000e-01,1.322566366e-02,8.226943612e-01,2.272727273e-01,-1.416100511e-01,-4.038710003e-01,5.978369025e-01,-1.481450803e-01,7.069362368e-01,1.070286739e-01,6.151885610e-01,1.744709730e+00,2.150797606e+00,-1.705462694e+00,7.000000000e+00,4.033991396e-01,8.000000000e+00,3.300000000e+01
34,rock,1,3.984674330e-01,4.294303592e-02,1.522094831e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.171967367e+00,-1.019727957e-01,-5.723989834e-02,2.177143237e-03,-2.586864133e-02,0.000000000e+00,1.188997387e-01,9.777230158e-02,-4.074431119e-01,7.428370811e-03,4.336043176e-03,-1.051781465e-01,-1.157419882e-01,-2.066211323e-01,4.556965650e-01,-7.381282698e-02,3.382785190e-01,4.511095407e-01,1.279007435e+00,6.307692308e-01,8.865829445e-02,1.079230785e+00,3.939393939e-01,-2.266685291e-01,7.994497418e-01,2.812500000e-01,1.540280689e-02,6.906872988e-01,2.878787879e-01,-1.674786925e-01,-3.904813578e-01,4.057403550e-01,-1.684074287e-01,4.537642032e-01,3.543106821e-02,4.183825229e-01,1.117682219e+00,1.279007435e+00,-1.225689888e+00,8.000000000e+00,3.870493174e-01,9.000000000e+00,3.200000000e+01
35,rock,1,4.329501916e-01,3.403667852e-02,1.397821110e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.152816830e+00,5.566704331e-03,1.669769226e-02,-2.153143995e-02,9.747668423e-03,0.000000000e+00,1.673543037e-01,4.403145512e-02,-3.654388586e-01,2.814115674e-02,-6.213523930e-02,-6.869426556e-02,-6.685033021e-02,-2.629066803e-01,1.983665507e-01,-7.101889047e-02,3.005247483e-01,4.337834321e-01,1.250741482e+00,6.769230769e-01,9.422499878e-02,9.239040017e-01,4.242424242e-01,-2.099708368e-01,9.422194362e-01,3.125000000e-01,-6.128633060e-03,8.188790679e-01,3.181818182e-01,-1.577310240e-01,-4.019420938e-01,3.018354454e-01,-1.913120411e-01,4.473401390e-01,5.743617713e-02,3.901817889e-01,9.860633612e-01,1.250741482e+00,-1.084486723e+00,8.000000000e+00,3.729563355e-01,9.000000000e+00,3.200000000e+01
36,rock,1,3.371647510e-01,4.867212536e-02,2.306203645e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.095682471e+00,6.213786926e-02,3.969725512e-02,-8.835191213e-03,4.625398101e-03,0.000000000e+00,2.733631000e-01,1.584719899e-01,-3.917803252e-01,6.073065633e-02,-6.064793456e-02,-8.614003173e-02,-4.047362425e-02,-3.072049220e-01,1.139005986e+00,-4.650239861e-02,6.150745632e-01,5.653906763e-01,1.858195305e+00,6.615384615e-01,1.563628680e-01,1.435246944e+00,3.636363636e-01,-1.702735817e-01,8.474304080e-01,1.875000000e-01,-1.496382427e-02,9.167034626e-01,1.363636364e-01,-1.531056259e-01,-3.644259395e-01,4.052168145e-01,-2.322278305e-01,6.033150770e-01,1.236784057e-01,4.960774149e-01,1.439252138e+00,1.858195305e+00,-1.439987063e+00,7.000000000e+00,3.825987577e-01,8.000000000e+00,3.300000000e+01
37,rock,1,3.295019157e-01,3.331105759e-02,2.330902267e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.024191224e+00,-6.486920439e-03,-1.237245756e-03,-2.746404556e-03,-1.710466490e-02,0.000000000e+00,2.710907109e-01,1.313372958e-01,-3.672770767e-01,4.149328618e-02,-4.434638803e-02,-1.224896178e-01,-4.158079409e-02,-3.170383712e-01,1.143954196e+00,-5.342954735e-02,5.534771045e-01,5.405461952e-01,1.741675138e+00,6.615384615e-01,1.498759476e-01,1.400927067e+00,3.181818182e-01,-1.715108275e-01,8.698999882e-01,1.718750000e-01,-1.771022883e-02,9.220991135e-01,1.666666667e-01,-1.702102908e-01,-3.736521016e-01,3.704397379e-01,-2.552509119e-01,5.772836291e-01,1.278171515e-01,4.609258856e-01,1.395688415e+00,1.741675138e+00,-1.400927067e+00,7.000000000e+00,3.816418052e-01,7.000000000e+00,3.300000000e+01
38,rock,1,3.678160920e-01,-3.311864643e-02,2.319876983e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.727127362e+00,4.092637150e-02,1.534839427e-02,-2.014164944e-02,-4.853383359e-02,0.000000000e+00,4.202235391e-01,5.036148883e-03,-2.374545983e-01,-3.548697806e-02,-1.166151329e-02,-1.763297271e-01,-4.164093989e-02,-4.033475292e-01,1.900368047e+00,-5.656782479e-02,9.483363745e-01,4.688984482e-01,1.799800396e+00,7.384615385e-01,1.908023191e-01,7.958945632e-01,2.878787879e-01,-1.561624332e-01,7.443239689e-01,1.718750000e-01,-3.785187827e-02,1.061002731e+00,2.727272727e-01,-2.187441244e-01,-4.310416495e-01,1.686483542e-01,-1.717515083e-01,5.104515558e-01,7.483206365e-02,4.172416192e-01,1.182730198e+00,1.799800396e+00,-1.061002731e+00,5.000000000e+00,3.942165375e-01,6.000000000e+00,3.500000000e+01
39,rock,1,3.869731801e-01,-4.038539558e-02,2.261083240e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.240777513e-01,-1.294962556e-02,-3.640270665e-03,-5.166157818e-03,1.165615829e-02,0.000000000e+00,4.045543631e-01,2.851350058e-03,-2.471603079e-01,-2.617858599e-02,-2.965194151e-02,-1.729898122e-01,-1.807692333e-02,-4.129669496e-01,1.568225054e+00,-5.903261858e-02,8.278306183e-01,4.792499701e-01,1.794063330e+00,7.692307692e-01,1.778526935e-01,7.987092137e-01,2.878787879e-01,-1.598027039e-01,8.538144827e-01,1.718750000e-01,-4.301803609e-02,1.102044582e+00,3.181818182e-01,-2.070879661e-01,-4.760637954e-01,1.976491657e-01,-1.746754346e-01,5.170150007e-01,7.887963873e-02,4.231997761e-01,1.175613284e+00,1.794063330e+00,-1.102044582e+00,5.000000000e+00,3.962541223e-01,5.000000000e+00,3.500000000e+01
40,scissors,1,3.409961686e-01,2.870775961e-02,1.789727584e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.703503867e-01,2.259613643e-02,-2.916203705e-01,-9.730667247e-02,8.778436437e-02,-1.678059643e-01,-6.873227697e-02,-3.545047008e-01,1.707915827e+00,-5.905087593e-02,8.417850867e-01,4.806652591e-01,1.776081681e+00,6.461538462e-01,1.770852651e-01,1.082100630e+00,2.424242424e-01,-2.077292364e-01,6.362724900e-01,2.500000000e-01,-6.098122394e-04,8.860996366e-01,2.272727273e-01,-1.996009585e-01,-3.542631221e-01,1.746765095e-01,-1.604124474e-01,5.626451057e-01,5.157529091e-02,4.140837493e-01,1.295511127e+00,1.776081681e+00,-1.082100630e+00,6.000000000e+00,3.787238598e-01,6.000000000e+00,3.400000000e+01
41,scissors,1,3.754789272e-01,1.247908413e-02,2.011855748e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.238056177e+00,-3.874522677e-03,-2.709083464e-03,3.888584877e-03,-1.184079463e-02,0.000000000e+00,3.667882983e-01,9.702885873e-03,-3.035817326e-01,-8.469462911e-02,1.005461693e-01,-2.000215575e-01,-7.059676823e-02,-3.470474065e-01,1.553852434e+00,-6.274155216e-02,7.646233287e-01,4.584342982e-01,1.679489374e+00,6.615384615e-01,1.732107424e-01,1.062408447e+00,3.030303030e-01,-2.104383198e-01,5.858016610e-01,2.656250000e-01,3.278772638e-03,9.187052846e-01,2.727272727e-01,-2.114417532e-01,-2.265382312e-01,1.953586919e-01,-2.386428055e-01,5.226379091e-01,7.841296573e-02,3.857303918e-01,1.180287600e+00,1.679489374e+00,-1.062408447e+00,5.000000000e+00,3.792388737e-01,6.000000000e+00,3.500000000e+01
42,scissors,1,3.793103448e-01,1.449891450e-02,1.893859052e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.051095860e+00,-3.870065768e-02,2.467279520e-05,-1.909620647e-02,8.085884126e-04,0.000000000e+00,3.089780015e-01,-8.281204966e-03,-2.943785817e-01,-9.317531561e-02,7.944181720e-02,-2.115660868e-01,-6.989727335e-02,-3.502121768e-01,1.353063544e+00,-7.685153195e-02,7.703090250e-01,4.445386365e-01,1.580892563e+00,6.615384615e-01,1.345100847e-01,9.726831913e-01,3.030303030e-01,-2.104136470e-01,5.655850172e-01,2.500000000e-01,-1.581743383e-02,8.692377806e-01,3.030303030e-01,-2.106331648e-01,-3.831373130e-01,1.556809823e-01,-2.126806768e-01,5.079768417e-01,5.836790772e-02,3.719545826e-01,1.151212931e+00,1.580892563e+00,-9.726831913e-01,6.000000000e+00,3.791055381e-01,6.000000000e+00,3.400000000e+01
43,scissors,1,3.409961686e-01,1.023878039e-01,1.455130812e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.055155145e+00,-3.283167728e-02,2.142052431e-02,-4.551437346e-02,4.478266166e-03,0.000000000e+00,1.663488737e-01,1.665258961e-01,-4.282533076e-01,5.712570781e-02,-6.253992958e-02,-1.909297211e-01,-1.293381241e-01,-3.143225950e-01,8.670633616e-01,-8.963949651e-02,-1.406518683e-01,5.723163353e-01,1.537338972e+00,5.846153846e-01,1.016784074e-01,2.072332144e+00,4.090909091e-01,-1.889931227e-01,1.088213444e+00,1.875000000e-01,-6.133180729e-02,1.057065129e+00,1.818181818e-01,-2.061548986e-01,-5.451803853e-01,6.180087387e-01,-8.098807673e-02,6.211011611e-01,-2.897406342e-02,4.967970888e-01,1.430703640e+00,1.537338972e+00,-2.072332144e+00,5.000000000e+00,4.014306068e-01,7.000000000e+00,3.500000000e+01
44,scissors,1,3.716475096e-01,9.279564630e-02,1.499486551e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.205819762e+00,3.193570100e-03,2.289270672e-03,-1.489200804e-04,-4.360987480e-03,0.000000000e+00,1.911743597e-01,1.366181512e-01,-4.128006190e-01,5.501110395e-02,-4.536185718e-02,-2.259800765e-01,-1.082574257e-01,-3.247976557e-01,7.216370450e-01,-8.940456218e-02,2.384652246e-02,5.511106649e-01,1.566084623e+00,6.769230769e-01,1.048719775e-01,1.869071722e+00,4.090909091e-01,-1.867038520e-01,1.092849731e+00,1.875000000e-01,-6.148072737e-02,9.689149857e-01,2.121212121e-01,-2.105158861e-01,-5.322986467e-01,5.640014439e-01,-1.133313748e-01,6.005810345e-01,-8.864633112e-03,4.776706813e-01,1.347209573e+00,1.566084623e+00,-1.869071722e+00,4.000000000e+00,4.036495984e-01,5.000000000e+00,3.600000000e+01
45,scissors,1,3.869731801e-01,8.668582753e-02,1.497127380e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.363012458e-01,-1.359665480e-02,-5.959776682e-03,-6.723407903e-03,-1.116993195e-02,0.000000000e+00,1.772654499e-01,1.283472772e-01,-4.184663352e-01,5.334592103e-02,-6.456570598e-02,-2.185889278e-01,-1.295599442e-01,-3.372763086e-01,7.156745169e-01,-9.877100447e-02,3.252446621e-02,5.337689008e-01,1.506828070e+00,6.769230769e-01,9.127532272e-02,1.835536361e+00,4.242424242e-01,-1.926636287e-01,1.086136580e+00,2.031250000e-01,-6.820413527e-02,9.027960896e-01,2.424242424e-01,-2.216858180e-01,-5.180174976e-01,5.296109548e-01,-1.285508071e-01,5.792328761e-01,-1.777768913e-02,4.680126011e-01,1.287137389e+00,1.506828070e+00,-1.835536361e+00,3.000000000e+00,4.064476192e-01,6.000000000e+00,3.700000000e+01
46,scissors,1,3.754789272e-01,7.983255787e-02,1.544021982e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.889939331e-01,-1.719232333e-02,1.572419684e-03,-8.213505484e-03,-7.331471777e-04,0.000000000e+00,1.562726279e-01,1.258722948e-01,-4.110539213e-01,4.059375360e-02,-6.778143171e-02,-2.216217115e-01,-1.362202514e-01,-3.432720294e-01,7.650851399e-01,-1.048544274e-01,1.325676184e-02,5.289146960e-01,1.509161592e+00,6.461538462e-01,7.408299939e-02,1.814921141e+00,4.242424242e-01,-1.910912090e-01,1.061415911e+00,1.875000000e-01,-7.641764075e-02,9.141625166e-01,2.424242424e-01,-2.224189652e-01,-5.407052111e-01,5.207014981e-01,-1.334150131e-01,5.717230974e-01,-2.225246428e-02,4.631702300e-01,1.294408321e+00,1.509161592e+00,-1.814921141e+00,3.000000000e+00,4.065931141e-01,3.000000000e+00,3.700000000e+01
47,scissors,1,3.869731801e-01,7.829375323e-02,1.556538238e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.780888706e-01,-9.884392871e-03,8.494432982e-04,-8.178504853e-03,-3.986010808e-03,0.000000000e+00,1.502046541e-01,1.135615538e-01,-4.022334120e-01,3.238102139e-02,-6.739624375e-02,-2.442982577e-01,-1.220930165e-01,-3.589083205e-01,6.817409758e-01,-1.101146699e-01,5.329900011e-02,5.317421631e-01,1.504940748e+00,6.769230769e-01,6.419860652e-02,1.785441637e+00,4.242424242e-01,-1.902417657e-01,1.064842820e+00,1.875000000e-01,-8.459614561e-02,9.785594344e-01,2.575757576e-01,-2.264049760e-01,-5.815500351e-01,5.335163184e-01,-1.278997031e-01,5.735213828e-01,-2.950699039e-02,4.610523783e-01,1.281129837e+00,1.504940748e+00,-1.785441637e+00,3.000000000e+00,4.086149633e-01,5.000000000e+00,3.700000000e+01
48,scissors,1,3.984674330e-01,6.827551065e-02,1.498666415e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.577380802e-01,-1.031534574e-02,1.323609846e-03,-7.001060178e-03,-1.055627861e-02,0.000000000e+00,1.515410435e-01,8.453733889e-02,-3.854290154e-01,1.647050859e-02,-6.704585491e-02,-2.450946545e-01,-1.415723487e-01,-3.657589676e-01,6.135859801e-01,-1.167350587e-01,1.046531833e-01,5.211616223e-01,1.512040973e+00,6.923076923e-01,5.388326078e-02,1.694304228e+00,4.090909091e-01,-1.889181559e-01,1.108831406e+00,2.187500000e-01,-9.159720578e-02,9.832909703e-01,2.727272727e-01,-2.369612546e-01,-6.008967303e-01,5.127755128e-01,-1.435403872e-01,5.563959919e-01,-2.825792921e-02,4.528467292e-01,1.250136971e+00,1.512040973e+00,-1.694304228e+00,3.000000000e+00,4.139098525e-01,3.000000000e+00,3.700000000e+01
