frame_id,gesture,rep,activation_ratio,centroid_x,centroid_y,delta_ds_abs_p98,delta_ds_max,delta_ds_min,delta_l2,delta_q0_mean,delta_q1_mean,delta_q2_mean,delta_q3_mean,delta_rel_l2,elec_0_mean,elec_1_mean,elec_2_mean,elec_3_mean,elec_4_mean,elec_5_mean,elec_6_mean,elec_7_mean,global_kurtosis,global_mean,global_skew,global_std,q0_dorsal_absmax,q0_dorsal_active,q0_dorsal_mean,q1_radial_absmax,q1_radial_active,q1_radial_mean,q2_ventral_absmax,q2_ventral_active,q2_ventral_mean,q3_ulnar_absmax,q3_ulnar_active,q3_ulnar_mean,ring_inner_mean,ring_inner_std,ring_middle_mean,ring_middle_std,ring_outer_mean,ring_outer_std,summary_ds_abs_p98,summary_ds_max,summary_ds_min,summary_invalid_count,summary_rel_l2,summary_retry_count,summary_valid_count
10,rock,0,4.367816092e-01,1.401391572e-02,7.516245727e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.585693787e+00,4.714477472e-01,3.032445302e+00,9.482309547e+00,-3.459164157e+00,-7.782036174e-01,6.316014132e+00,6.751307371e+00,6.427583704e-02,2.488307875e+00,1.260779595e-01,2.999912728e+01,6.922972107e+01,4.769230769e-01,-2.463796478e+00,8.047325134e+01,4.090909091e-01,8.133933227e+00,6.658067322e+01,4.531250000e-01,-3.301803099e+00,7.700508118e+01,4.090909091e-01,7.334408057e+00,4.052650082e+01,3.441268474e+01,-1.061677001e+01,3.578371016e+01,5.677789993e+00,1.640518717e+01,7.048295593e+01,8.047325134e+01,-6.852342987e+01,1.500000000e+01,4.957603216e-01,1.700000000e+01,2.500000000e+01
11,rock,0,2.452107280e-01,-2.486616896e-01,1.447654831e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.958299894e+02,3.631233252e+00,-7.988292077e+00,3.861892544e+00,-5.772401138e+00,0.000000000e+00,-8.200943203e-01,1.711099422e+00,3.950417088e-01,-4.446759498e-01,1.181343970e+00,-8.218866248e-01,2.365811810e+00,3.500837941e+00,1.445878223e+00,8.598999517e-01,7.439973634e-01,4.071237556e+00,1.322866344e+01,2.769230769e-01,1.167436774e+00,4.902805805e+00,1.515151515e-02,1.456411503e-01,5.144854546e+00,7.812500000e-02,5.600894446e-01,1.480608940e+01,6.060606061e-01,1.562006920e+00,-7.485140278e-01,4.070619482e+00,7.425618855e-02,4.145137032e+00,1.618222832e+00,3.848000009e+00,1.239523411e+01,1.480608940e+01,-8.707558632e+00,1.100000000e+01,2.631273568e-01,1.100000000e+01,2.900000000e+01
12,rock,0,3.793103448e-01,-2.686061984e-02,1.840386189e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.410251076e+01,-9.186265389e-01,-1.057412359e-01,-6.544647120e-01,-1.361248647e+00,0.000000000e+00,5.810843678e-01,-4.201125724e-01,1.807642508e-01,-3.249036498e-02,-5.369194560e-02,3.250565659e-02,1.078988998e-01,3.824040975e-01,6.550093720e-01,9.967850018e-02,2.659559971e-01,8.178588186e-01,2.778352261e+00,5.846153846e-01,2.488102353e-01,2.287087202e+00,2.878787879e-01,3.989991441e-02,1.825709224e+00,2.500000000e-01,-9.437526733e-02,2.129509449e+00,3.939393939e-01,2.007582728e-01,6.737037933e-01,9.666361119e-01,-4.235827853e-01,7.801505763e-01,3.648073352e-01,6.078375340e-01,2.072881699e+00,2.778352261e+00,-2.075095415e+00,1.000000000e+01,1.344349086e-01,1.100000000e+01,3.000000000e+01
13,rock,0,2.490421456e-01,-1.459463339e-01,2.920227789e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.983749680e+01,8.145811687e-01,3.203617293e-02,7.425589343e-02,5.566937145e-01,0.000000000e+00,1.375924767e+00,-5.339973655e-01,4.316487171e-01,-1.779702971e-01,8.633089647e-02,3.189429666e-01,2.108491783e-02,2.215324809e+00,2.564349757e+00,4.696261083e-01,8.595064808e-01,2.375978238e+00,9.128121376e+00,6.153846154e-01,1.063391404e+00,2.719364166e+00,4.545454545e-02,7.193608734e-02,2.906639099e+00,4.687500000e-02,-2.011937390e-02,9.953467369e+00,2.878787879e-01,7.574519873e-01,-2.198591168e-01,2.673667979e+00,-1.584488475e-01,2.443162598e+00,9.888926742e-01,2.146684351e+00,6.698966980e+00,9.953467369e+00,-5.848909855e+00,1.000000000e+01,3.305089772e-01,1.100000000e+01,3.000000000e+01
14,rock,0,3.793103448e-01,2.829761592e-02,1.076104121e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.101824609e+01,-1.098626705e+00,-2.483510092e-01,-3.842961990e-02,-9.861090891e-01,0.000000000e+00,1.645548668e-01,-3.496324968e-01,-4.164250288e-02,-1.777556872e-01,-8.827880870e-02,-5.143056387e-02,-1.975448467e-01,-2.827645975e-01,9.523249215e-01,-1.255639223e-01,1.956798033e-01,4.604482086e-01,1.472456694e+00,4.461538462e-01,-3.523530060e-02,1.446772575e+00,5.000000000e-01,-1.764149219e-01,7.323185802e-01,2.968750000e-01,-5.854899380e-02,1.030222297e+00,2.727272727e-01,-2.286571018e-01,-2.529688034e-01,5.869295364e-01,-1.384208224e-01,5.707573554e-01,-9.841277702e-02,3.371122142e-01,1.175183535e+00,1.472456694e+00,-1.446772575e+00,9.000000000e+00,1.464046389e-01,9.000000000e+00,3.100000000e+01
15,paper,1,3.103448276e-01,-1.189136461e-01,-5.214975553e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.831077445e-01,7.777154946e-02,7.246474433e-02,-8.788194508e-01,1.355378357e+00,-6.895525462e-01,8.695715317e-01,-1.136116250e+00,2.024065643e+00,-1.733715086e-02,3.388305923e-01,2.366101645e+00,5.008069038e+00,3.692307692e-01,-8.332524096e-02,4.306451321e+00,2.121212121e-01,-4.233981009e-01,8.186310768e+00,3.125000000e-01,4.921633638e-01,8.316392899e+00,3.484848485e-01,-4.034903533e-02,-2.877797091e-01,2.778853991e+00,9.210920675e-01,2.903477216e+00,-6.035170900e-01,1.568293702e+00,6.626780033e+00,8.186310768e+00,-8.316392899e+00,1.900000000e+01,3.472290933e-01,1.900000000e+01,2.100000000e+01
16,paper,1,3.295019157e-01,1.437635363e-02,3.834725646e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.235527152e+01,-3.136514388e-01,7.812591452e-01,-4.240290153e-01,8.134583305e-01,0.000000000e+00,-1.055454214e+00,1.489630798e+00,-6.693201158e-01,8.558277606e-01,3.547096541e-01,-6.812637385e-01,8.651077123e-01,5.527243703e-01,8.977182987e-01,2.038358487e-01,1.947065616e-01,3.388721749e+00,7.777602196e+00,3.538461538e-01,-3.969766797e-01,1.093911362e+01,4.393939394e-01,3.578610443e-01,4.584580898e+00,4.687500000e-02,6.813434843e-02,9.172616005e+00,4.696969697e-01,7.731092952e-01,1.504616393e+00,4.043691925e+00,1.364962099e+00,4.044776402e+00,-7.599454809e-01,2.334071855e+00,8.430023193e+00,1.035454750e+01,-1.093911362e+01,1.900000000e+01,4.354337454e-01,1.900000000e+01,2.100000000e+01
17,paper,1,3.103448276e-01,-8.633846156e-02,-5.011326521e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.284770347e+01,-4.500074001e-01,-9.886676497e-01,5.493498890e-01,-2.421151895e-01,0.000000000e+00,-1.051653383e+00,8.738868805e-01,-3.792138546e-01,-1.008289915e+00,2.202359810e+00,-1.809158499e+00,2.162989991e+00,-1.597302392e+00,1.570679471e+00,-8.476091561e-02,2.991707334e-01,6.001568377e+00,1.377163029e+01,3.076923077e-01,-8.469840798e-01,1.391503906e+01,2.727272727e-01,-6.308066054e-01,1.735793495e+01,2.812500000e-01,6.174842375e-01,1.964250374e+01,3.787878788e-01,5.309941057e-01,-2.398124814e+00,8.004222991e+00,3.081064808e+00,6.835986613e+00,-1.857945830e+00,3.765746852e+00,1.649774551e+01,1.964250374e+01,-1.942172623e+01,1.900000000e+01,4.494494200e-01,1.900000000e+01,2.100000000e+01
18,paper,1,2.720306513e-01,-1.216938122e-01,-9.032954778e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.170306363e+01,3.771101597e-01,5.317027681e-02,1.671786884e-01,-1.185404396e-01,0.000000000e+00,2.513009873e-01,-5.864074398e-01,8.408455048e-01,-2.017924209e+00,2.819122281e+00,-1.581154890e+00,2.224030123e+00,-1.666939809e+00,2.486848343e+00,3.361902960e-02,1.945683532e-01,4.755062918e+00,8.789367676e+00,2.307692308e-01,-4.698739201e-01,7.789607525e+00,1.666666667e-01,-5.776363286e-01,1.728244781e+01,3.437500000e-01,7.846629259e-01,1.754209900e+01,3.484848485e-01,4.124536661e-01,-2.202534037e-02,6.159448421e+00,1.289300508e+00,5.774718137e+00,-7.953871522e-01,3.388004226e+00,1.405358887e+01,1.728244781e+01,-1.754209900e+01,2.000000000e+01,3.513644636e-01,2.000000000e+01,2.000000000e+01
19,paper,1,2.452107280e-01,1.612849364e-01,-1.772464527e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.022114414e+02,4.254639711e-01,9.280923784e-01,-9.346410215e-01,-2.306217028e-01,0.000000000e+00,-8.200663148e-01,1.348178204e+00,-8.868423619e-01,1.309223435e+00,-6.413820834e-01,-2.626368110e-02,-3.038961203e-01,7.599338914e-01,3.447628568e+00,8.676537954e-02,4.279874972e-01,2.905001127e+00,3.271413088e+00,1.538461538e-01,-4.440994899e-02,1.163368320e+01,4.393939394e-01,3.504560498e-01,5.344117165e+00,1.875000000e-01,-1.499780956e-01,5.481963158e+00,1.969696970e-01,1.818319633e-01,1.246183515e-01,4.200259147e+00,1.162329561e+00,3.322204524e+00,-6.357976333e-01,2.017762824e+00,8.773861885e+00,1.153013706e+01,-1.163368320e+01,1.900000000e+01,4.366370738e-01,2.100000000e+01,2.100000000e+01
20,scissors,1,4.176245211e-01,1.440647084e-01,-3.366039258e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.379855616e+00,7.676014557e+00,7.801902927e+00,-4.731513616e+00,6.286300506e+00,-3.298081562e+00,2.736420909e+00,-5.864521356e-01,1.033589395e-02,1.500569138e+00,3.093248415e-01,1.288727328e+01,2.164546013e+01,2.615384615e-01,8.616570873e-01,3.518019104e+01,7.121212121e-01,3.075306493e+00,3.020796585e+01,4.375000000e-01,2.133316660e+00,2.874218941e+01,2.575757576e-01,-5.851000525e-02,-6.165502968e+00,1.566329368e+01,4.672955643e+00,1.443678779e+01,5.036136511e-01,1.048922207e+01,2.917606926e+01,3.518019104e+01,-2.874218941e+01,1.600000000e+01,5.663386583e-01,1.800000000e+01,2.400000000e+01
21,scissors,1,3.103448276e-01,-5.493306247e-02,-5.387985340e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.891702470e+02,-1.751165624e+00,-3.886191730e+00,-1.475658946e+00,4.176587531e-01,0.000000000e+00,-1.265002980e+00,1.103339800e+00,-6.329800645e-01,-1.043320701e+00,2.145906049e+00,-1.779069169e+00,1.996051288e+00,-1.847926710e+00,1.459389540e+00,-1.744926031e-01,3.294305622e-01,6.753668664e+00,1.660903358e+01,2.769230769e-01,-8.895085363e-01,1.725353241e+01,3.181818182e-01,-8.108852364e-01,1.863349724e+01,2.968750000e-01,6.576577138e-01,2.164986801e+01,3.484848485e-01,3.591487479e-01,-3.908030090e+00,9.135878998e+00,3.710877640e+00,7.532622310e+00,-2.220265215e+00,4.048573499e+00,1.791341209e+01,2.164986801e+01,-2.041595840e+01,1.800000000e+01,4.850889742e-01,2.000000000e+01,2.200000000e+01
22,scissors,1,3.103448276e-01,2.671142818e-01,8.960493230e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.711297305e+02,2.064801993e+00,4.733850574e+00,2.677648685e-01,2.464158825e-01,0.000000000e+00,-2.501077767e+00,6.848383819e+00,6.243564896e+00,-1.547160115e+00,2.879753991e+00,-1.384233057e+00,1.268170645e+00,1.928781731e+00,1.314220069e+00,1.664766658e+00,8.645585731e-01,7.769524023e+00,2.550207520e+01,3.230769231e-01,1.175293456e+00,3.149445152e+01,6.363636364e-01,3.922965337e+00,1.052750111e+01,1.406250000e-01,9.254225823e-01,1.188178062e+01,1.363636364e-01,6.055646304e-01,1.546633502e+00,8.185751768e+00,1.175507316e+00,8.148772150e+00,2.008167305e+00,7.422453901e+00,2.249162865e+01,3.149445152e+01,-1.512502670e+01,1.600000000e+01,4.691854119e-01,1.800000000e+01,2.400000000e+01
23,scissors,1,2.835249042e-01,-1.117298427e-01,-8.834661301e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.199654272e+02,-2.739226350e+00,-5.579519094e+00,4.429831656e-01,1.529592039e-01,0.000000000e+00,-1.433143208e+00,2.469513216e-01,-1.559307333e-02,-3.005504680e+00,4.991517908e+00,-3.941827624e+00,4.310842375e+00,-3.294666277e+00,2.049738124e+00,-2.810254601e-01,2.273722411e-01,1.164519346e+01,2.654195404e+01,2.461538462e-01,-1.563932894e+00,2.267627525e+01,2.121212121e-01,-1.656553757e+00,3.689097595e+01,3.281250000e-01,1.368405748e+00,4.001791763e+01,3.484848485e-01,7.585238343e-01,-6.624077842e+00,1.577877296e+01,5.812365677e+00,1.311013779e+01,-3.418257746e+00,7.378314594e+00,3.380319977e+01,3.787528992e+01,-4.001791763e+01,1.800000000e+01,5.112944841e-01,2.000000000e+01,2.200000000e+01
24,scissors,1,3.371647510e-01,3.373848103e-02,-1.147115980e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.635831209e+02,1.456445217e+00,3.095008870e+00,1.158566422e+00,-1.708010023e-01,0.000000000e+00,-2.726716768e+00,5.155816276e+00,7.531516008e+00,-6.950898555e+00,8.719592580e+00,-5.132341485e+00,5.288520330e+00,-2.595352596e+00,9.276977857e-01,1.105238560e+00,7.497121376e-02,1.651802740e+01,3.078934860e+01,1.230769231e-01,-1.074876770e-01,3.419355392e+01,5.454545455e-01,1.438455113e+00,5.071794128e+01,3.906250000e-01,2.526972170e+00,5.012548065e+01,2.878787879e-01,5.877228321e-01,-9.532109533e+00,2.285689349e+01,6.782490414e+00,1.885159133e+01,-1.128316078e+00,1.176621307e+01,4.307776260e+01,5.071794128e+01,-5.012548065e+01,1.700000000e+01,4.843662381e-01,1.700000000e+01,2.300000000e+01
25,rock,1,2.260536398e-01,1.891590559e-01,3.244042644e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.767848058e-01,1.698635740e+00,-1.313935572e+00,1.172980548e+00,-5.100924445e-01,2.556541041e-01,-5.184954721e-01,1.064849105e-01,3.288562369e+00,-1.428058036e-03,1.170063844e-01,2.923633207e+00,6.253901958e+00,2.000000000e-01,4.830716694e-03,1.253099632e+01,4.545454545e-01,-4.533327213e-04,3.887753487e+00,7.812500000e-02,1.105326994e-01,4.954216003e+00,1.666666667e-01,-1.171347353e-01,-4.952253501e-01,4.188979697e+00,1.359727082e+00,3.146798561e+00,-8.368527128e-01,2.088862572e+00,8.804360390e+00,9.941816330e+00,-1.253099632e+01,1.500000000e+01,5.062956810e-01,1.500000000e+01,2.500000000e+01
26,rock,1,3.180076628e-01,4.417979931e-02,-1.012499071e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.861973633e+01,-4.012137355e-01,-3.021001117e-01,2.500084013e-01,1.794854426e-01,0.000000000e+00,-1.179188728e+00,1.576236099e+00,-1.159763438e+00,4.529690837e-01,4.786337455e-01,-4.393401798e-01,3.658502353e-01,-6.165696806e-01,1.262698544e+00,-7.104845375e-02,2.961693978e-01,3.943713556e+00,9.971684456e+00,3.076923077e-01,-3.963830188e-01,1.229899693e+01,4.545454545e-01,-3.025534444e-01,7.289799213e+00,1.406250000e-01,3.605411007e-01,1.092339516e+01,3.636363636e-01,6.235070730e-02,-1.453312195e+00,5.445051654e+00,2.137403234e+00,4.358191982e+00,-1.341769450e+00,2.461382462e+00,9.984297752e+00,1.229899693e+01,-1.223437881e+01,1.700000000e+01,5.065768957e-01,1.900000000e+01,2.300000000e+01
27,rock,1,2.222222222e-01,1.532947003e-01,2.347117820e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.030956114e+01,4.196285561e-01,6.490067792e-01,-3.397925822e-01,8.717972317e-02,0.000000000e+00,-9.267818575e-01,1.832034735e+00,-1.124578484e+00,1.391367979e+00,-6.500561714e-01,3.756526476e-01,-5.483135902e-01,7.853745181e-01,3.381138964e+00,1.362980598e-01,1.911424090e-01,2.863000354e+00,4.665197849e+00,1.538461538e-01,2.324553728e-02,1.206230164e+01,4.393939394e-01,3.464533348e-01,3.989229202e+00,1.406250000e-01,2.074851849e-02,4.004565716e+00,1.515151515e-01,1.495304305e-01,1.160347416e+00,3.894488807e+00,9.391313668e-01,3.260052008e+00,-5.482646760e-01,2.123262087e+00,8.908000946e+00,1.057873535e+01,-1.206230164e+01,1.600000000e+01,5.067110658e-01,1.700000000e+01,2.400000000e+01
