frame_id,gesture,rep,activation_ratio,centroid_x,centroid_y,delta_ds_abs_p98,delta_ds_max,delta_ds_min,delta_l2,delta_q0_mean,delta_q1_mean,delta_q2_mean,delta_q3_mean,delta_rel_l2,elec_0_mean,elec_1_mean,elec_2_mean,elec_3_mean,elec_4_mean,elec_5_mean,elec_6_mean,elec_7_mean,global_kurtosis,global_mean,global_skew,global_std,q0_dorsal_absmax,q0_dorsal_active,q0_dorsal_mean,q1_radial_absmax,q1_radial_active,q1_radial_mean,q2_ventral_absmax,q2_ventral_active,q2_ventral_mean,q3_ulnar_absmax,q3_ulnar_active,q3_ulnar_mean,ring_inner_mean,ring_inner_std,ring_middle_mean,ring_middle_std,ring_outer_mean,ring_outer_std,summary_ds_abs_p98,summary_ds_max,summary_ds_min,summary_invalid_count,summary_rel_l2,summary_retry_count,summary_valid_count
10,scissors,0,2.375478927e-01,1.684470797e-01,4.152082745e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-9.996786129e+01,1.186955742e+02,-9.262083676e+01,1.101329690e+02,-8.073805356e+01,1.262954442e+01,-3.507891265e+01,2.482064750e+01,2.867282485e+00,-5.770011474e+00,1.630279743e-02,2.442200068e+02,4.939116211e+02,1.538461538e-01,-2.381770056e+01,1.023502441e+03,4.696969697e-01,1.562407900e+01,4.272986755e+02,1.562500000e-01,-2.047496681e+01,4.930973816e+02,1.666666667e-01,4.869487935e+00,-1.070672150e+02,3.635952354e+02,9.414358455e+01,2.718201970e+02,-5.760656665e+01,1.694940291e+02,7.343219604e+02,8.373742676e+02,-1.023502441e+03,1.500000000e+01,6.181877851e-01,1.600000000e+01,2.500000000e+01
11,scissors,0,2.796934866e-01,7.567384573e-03,-3.683026854e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.334790746e+03,-4.899424821e+01,-4.703021627e+01,2.971801527e+01,2.682567891e+01,0.000000000e+00,-1.353408463e+02,9.971939930e+01,-7.887580334e+01,1.332296103e+01,5.257782417e+01,-9.541263898e+01,9.049181351e+01,-6.591871162e+01,1.257182745e+00,-1.579366137e+01,1.897758566e-01,4.345960941e+02,1.256457764e+03,2.153846154e-01,-7.281194878e+01,1.218414185e+03,3.787878788e-01,-3.140613727e+01,9.198067017e+02,1.718750000e-01,9.243048467e+00,1.326602661e+03,3.484848485e-01,3.169516684e+01,-3.228403961e+02,6.326276625e+02,2.464226793e+02,4.603068405e+02,-1.458269063e+02,2.573284586e+02,1.151285522e+03,1.326602661e+03,-1.256457764e+03,1.600000000e+01,6.653475761e-01,1.600000000e+01,2.400000000e+01
12,scissors,0,2.375478927e-01,1.688202923e-01,3.971292715e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.313477649e+03,4.778870389e+01,4.754505342e+01,-3.075055673e+01,-2.657146315e+01,0.000000000e+00,-1.044512815e+02,1.238520797e+02,-9.731680161e+01,1.154315329e+02,-8.465641781e+01,1.316748925e+01,-3.661548254e+01,2.575455103e+01,2.876523910e+00,-6.128959911e+00,1.547344919e-02,2.559210485e+02,5.173632202e+02,1.538461538e-01,-2.502324489e+01,1.073432007e+03,4.696969697e-01,1.613891615e+01,4.477919006e+02,1.562500000e-01,-2.150750826e+01,5.167422485e+02,1.666666667e-01,5.123703699e+00,-1.120778562e+02,3.811395811e+02,9.853374202e+01,2.847924890e+02,-6.045321383e+01,1.776619291e+02,7.697393188e+02,8.778637085e+02,-1.073432007e+03,1.600000000e+01,6.094881892e-01,1.700000000e+01,2.400000000e+01
13,scissors,0,3.141762452e-01,-1.017051948e-01,-3.656621442e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.120679857e+03,2.521004795e+01,-1.619001981e+01,2.155263390e+01,-5.275710328e+00,0.000000000e+00,1.128896220e-01,-3.677725622e-01,4.060409558e-01,-6.022003462e-01,-1.941851131e-01,1.125358816e+00,-8.131032665e-01,3.664158700e-01,1.596209721e+00,6.225899718e-03,2.917368585e-01,2.624277229e+00,4.220223427e+00,1.384615385e-01,1.868030564e-01,6.178561211e+00,2.878787879e-01,-5.110366834e-02,6.844995499e+00,2.656250000e-01,4.512563720e-02,9.511433601e+00,5.606060606e-01,-1.520066290e-01,-8.760562880e-01,4.059177689e+00,1.362448322e+00,2.846209995e+00,-7.692562292e-01,1.654620908e+00,6.962908268e+00,9.511433601e+00,-7.535459042e+00,1.800000000e+01,4.558287859e-01,1.800000000e+01,2.200000000e+01
14,scissors,0,2.911877395e-01,-7.716012734e-03,-4.340118865e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.883713229e+03,-7.170260791e+01,-3.311359042e+01,1.266247691e+01,3.217072565e+01,0.000000000e+00,-1.271549786e+02,8.928502104e+01,-6.662034092e+01,-1.766922012e+00,6.608126684e+01,-1.002848481e+02,9.810835482e+01,-7.079113578e+01,1.288710724e+00,-1.498419581e+01,1.999553151e-01,4.274456709e+02,1.230993652e+03,2.153846154e-01,-7.151580485e+01,1.153088745e+03,3.787878788e-01,-3.316469409e+01,9.642938232e+02,2.031250000e-01,1.270760255e+01,1.343049805e+03,3.636363636e-01,3.201871902e+01,-3.191885965e+02,6.201142215e+02,2.420316388e+02,4.544929697e+02,-1.419649438e+02,2.524195303e+02,1.113060913e+03,1.343049805e+03,-1.230993652e+03,1.600000000e+01,7.430930734e-01,1.700000000e+01,2.400000000e+01
15,rock,1,3.256704981e-01,-1.233123681e-02,-1.723938189e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-9.120829628e+00,3.719770473e+01,-7.379316747e+01,4.554279228e+01,1.273337213e+02,-1.126021503e+02,8.689408233e+01,-3.255804119e+01,8.817818458e-01,8.607832526e+00,1.987172744e-01,2.326122359e+02,3.285344849e+02,1.230769231e-01,4.797844100e+00,4.070765381e+02,3.484848485e-01,-4.741293295e+01,6.921860352e+02,5.156250000e-01,7.097868887e+01,6.633737793e+02,3.181818182e-01,7.900028931e+00,2.259742855e+01,2.386221979e+02,1.126919893e+02,2.797879574e+02,-6.282175474e+01,1.588305294e+02,6.030530396e+02,6.728359375e+02,-6.921860352e+02,1.300000000e+01,7.753679752e-01,1.400000000e+01,2.700000000e+01
16,rock,1,3.793103448e-01,8.808976535e-02,-7.250449408e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.041719107e+03,3.551920316e+01,4.940566952e+01,-3.688941074e+01,-2.308116300e+01,0.000000000e+00,-1.606894902e+01,1.017617103e+02,-1.266118511e+02,1.822737891e+02,-3.168967515e+01,-6.743545937e+00,-4.458238318e+01,6.104168525e+01,6.899136781e-01,1.506470359e+01,1.371829528e-01,2.479030925e+02,3.539312134e+02,3.230769231e-01,4.031704726e+01,8.078988647e+02,5.151515152e-01,1.992736571e+00,7.236398315e+02,4.062500000e-01,3.408927813e+01,4.724223938e+02,2.727272727e-01,-1.518113407e+01,1.797678742e+02,2.952870765e+02,9.603556032e+00,3.053982439e+02,-5.313743747e+00,1.791734064e+02,6.143777466e+02,8.078988647e+02,-6.653750610e+02,1.400000000e+01,7.103515267e-01,1.400000000e+01,2.600000000e+01
17,rock,1,3.869731801e-01,7.268337610e-02,-7.061027992e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.897789297e+02,3.020310255e-01,-1.283522953e+00,2.124858983e-01,1.559071107e-01,0.000000000e+00,-7.723487202e+00,8.870498773e+01,-1.146166710e+02,1.668316591e+02,-2.432750218e+01,-7.480454532e+00,-4.018596424e+01,5.664491281e+01,5.303049460e-01,1.490688163e+01,1.585976681e-01,2.304374491e+02,3.392768860e+02,3.384615385e-01,4.061907829e+01,7.433789062e+02,4.848484848e-01,7.092136181e-01,6.726137695e+02,4.531250000e-01,3.430176403e+01,4.591822510e+02,2.727272727e-01,-1.502522696e+01,1.805368172e+02,2.724913499e+02,2.575348839e+00,2.850484618e+02,-1.026462116e+00,1.639927400e+02,5.702929688e+02,7.433789062e+02,-5.796339722e+02,1.300000000e+01,6.856456995e-01,1.300000000e+01,2.700000000e+01
18,rock,1,2.950191571e-01,-1.678021209e-02,-4.721986015e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.028056163e+03,-1.047237094e+02,-3.233249078e+01,-2.106623197e+01,4.420169610e+01,0.000000000e+00,-1.105448089e+02,7.429838370e+01,-5.527881728e+01,-9.049654946e+00,6.617796573e+01,-9.258564805e+01,9.219086436e+01,-6.597920154e+01,1.319405400e+00,-1.333799348e+01,2.032050910e-01,3.819090456e+02,1.095478027e+03,2.153846154e-01,-6.410463107e+01,1.001481750e+03,3.636363636e-01,-3.162327716e+01,8.906441650e+02,2.343750000e-01,1.323553205e+01,1.218568237e+03,3.636363636e-01,2.917646914e+01,-2.854367025e+02,5.530601080e+02,2.155340839e+02,4.068812984e+02,-1.262383166e+02,2.256567012e+02,9.971148682e+02,1.218568237e+03,-1.095478027e+03,1.300000000e+01,7.293546200e-01,1.500000000e+01,2.700000000e+01
19,rock,1,3.716475096e-01,5.767968483e-02,-1.425211841e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.976678845e+03,6.131775484e+01,-9.449500936e+00,4.814058611e+01,-2.023679077e+01,0.000000000e+00,-4.174762552e+01,7.619713736e+01,-1.072646402e+02,8.652497806e+01,9.266032111e+01,-1.036620473e+02,7.038263917e+01,-2.202476191e+01,2.899074135e-01,6.230421551e+00,1.331468262e-01,2.549731349e+02,4.749624023e+02,1.846153846e-01,-2.786876238e+00,6.756044312e+02,4.848484848e-01,-4.107277809e+01,6.535881958e+02,4.843750000e-01,6.137611816e+01,6.012465210e+02,3.333333333e-01,8.939678369e+00,-8.496288118e+00,2.798719221e+02,1.392801009e+02,2.924667123e+02,-8.032171955e+01,1.733816795e+02,6.009447632e+02,6.535881958e+02,-6.756044312e+02,1.400000000e+01,7.509344816e-01,1.500000000e+01,2.600000000e+01
20,paper,1,3.371647510e-01,-1.048301929e-03,-1.690149933e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.463599895e+01,4.628927386e+01,-8.396116662e+01,5.544353641e+01,1.303613128e+02,-1.185594464e+02,8.982121974e+01,-3.246632067e+01,7.392525252e-01,9.008929241e+00,1.942642430e-01,2.496941993e+02,3.690038452e+02,1.230769231e-01,4.505881383e+00,4.559913025e+02,3.787878788e-01,-4.949455140e+01,7.271093750e+02,5.312500000e-01,7.447055389e+01,6.917901611e+02,3.181818182e-01,8.469290685e+00,2.135357557e+01,2.561056460e+02,1.239101673e+02,2.986264345e+02,-6.939215705e+01,1.703430342e+02,6.260979614e+02,7.172606201e+02,-7.271093750e+02,1.400000000e+01,8.425281048e-01,1.500000000e+01,2.600000000e+01
21,paper,1,2.835249042e-01,6.544402897e-03,-3.727371987e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.046300495e+03,-7.452029605e+01,1.915183416e+01,-6.537399424e+01,2.201484675e+01,0.000000000e+00,-1.297085054e+02,9.500583479e+01,-7.499274133e+01,1.168545194e+01,5.142629688e+01,-9.196380124e+01,8.738806353e+01,-6.356417230e+01,1.258533735e+00,-1.517020461e+01,1.917548760e-01,4.176956140e+02,1.207086426e+03,2.153846154e-01,-7.001441467e+01,1.168334595e+03,3.939393939e-01,-3.034271724e+01,8.874616089e+02,1.718750000e-01,9.096559651e+00,1.278015137e+03,3.484848485e-01,3.048413744e+01,-3.104726780e+02,6.079650268e+02,2.369978710e+02,4.423758300e+02,-1.402173109e+02,2.472091421e+02,1.104363770e+03,1.278015137e+03,-1.207086426e+03,1.600000000e+01,7.091886997e-01,1.600000000e+01,2.400000000e+01
22,paper,1,3.524904215e-01,9.361886139e-03,-1.649468001e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.878534928e+03,7.278444340e+01,-1.872584362e+01,6.485199462e+01,-2.140484937e+01,0.000000000e+00,-2.043278924e+01,5.312194085e+01,-8.997139835e+01,6.203704851e+01,1.272903704e+02,-1.191714972e+02,8.921929938e+01,-3.196244328e+01,6.085826859e-01,8.710602822e+00,1.819493523e-01,2.562415971e+02,4.028633423e+02,1.538461538e-01,2.770028731e+00,4.915445862e+02,4.090909091e-01,-4.906856086e+01,7.291916504e+02,5.312500000e-01,7.394855427e+01,6.945169678e+02,3.181818182e-01,9.079288068e+00,1.493423607e+01,2.656069742e+02,1.305086345e+02,3.040356113e+02,-7.339569814e+01,1.745226596e+02,6.357696533e+02,7.207139282e+02,-7.291916504e+02,1.400000000e+01,8.412921429e-01,1.600000000e+01,2.600000000e+01
23,paper,1,2.758620690e-01,1.213865115e-02,-3.508545870e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.922575986e+03,-7.296955172e+01,2.004312084e+01,-6.611772294e+01,2.135979418e+01,0.000000000e+00,-1.329492801e+02,9.978235620e+01,-7.891324754e+01,1.754598999e+01,4.617996499e+01,-8.968765788e+01,8.423921747e+01,-6.109219128e+01,1.258646654e+00,-1.520496323e+01,1.882882004e-01,4.190793530e+02,1.212435547e+03,2.153846154e-01,-7.019952299e+01,1.188397339e+03,3.787878788e-01,-2.902544002e+01,8.670797119e+02,1.562500000e-01,7.830831334e+00,1.268280396e+03,3.484848485e-01,3.043908224e+01,-3.102481814e+02,6.109835541e+02,2.376748885e+02,4.435245110e+02,-1.407643950e+02,2.482947705e+02,1.121079956e+03,1.268280396e+03,-1.212435547e+03,1.600000000e+01,7.066020370e-01,1.600000000e+01,2.400000000e+01
24,paper,1,2.835249042e-01,2.994818994e-03,-3.889066956e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.800881160e+02,-1.618458768e+00,-2.877386621e+00,2.434910499e+00,1.122112245e+00,0.000000000e+00,-1.316447248e+02,9.521964934e+01,-7.528005402e+01,9.161191666e+00,5.582933664e+01,-9.549350276e+01,9.154624894e+01,-6.621053984e+01,1.261310967e+00,-1.545482398e+01,1.912783467e-01,4.267362111e+02,1.233133179e+03,2.153846154e-01,-7.181798176e+01,1.181410522e+03,3.939393939e-01,-3.190282664e+01,9.205859985e+02,1.718750000e-01,1.026574183e+01,1.315025269e+03,3.484848485e-01,3.156119449e+01,-3.174402653e+02,6.206788592e+02,2.418491938e+02,4.523200650e+02,-1.429512923e+02,2.525762905e+02,1.121568237e+03,1.315025269e+03,-1.233133179e+03,1.700000000e+01,7.175373435e-01,1.700000000e+01,2.300000000e+01
25,scissors,1,3.563218391e-01,2.358505960e-02,-1.547064649e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.259404954e+01,6.410349393e+01,-9.507687795e+01,6.781111500e+01,1.158373470e+02,-1.157489061e+02,8.513023388e+01,-3.121033935e+01,4.109115328e-01,7.152398456e+00,1.594801626e-01,2.630381362e+02,4.735409546e+02,1.692307692e-01,-1.966361662e+00,5.560126953e+02,4.393939394e-01,-4.620426473e+01,7.091908569e+02,5.000000000e-01,6.848823720e+01,6.888802490e+02,3.181818182e-01,1.001248176e+01,-9.021167937e+00,2.854503241e+02,1.419068531e+02,3.052291865e+02,-8.032525955e+01,1.778093457e+02,6.591442261e+02,6.956282349e+02,-7.091908569e+02,1.400000000e+01,8.104161024e-01,1.500000000e+01,2.600000000e+01
26,scissors,1,3.486590038e-01,1.343457698e-02,-1.629180450e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.567537363e+02,4.575885465e+00,-7.296131596e-01,2.289448895e+00,-1.547138167e+00,0.000000000e+00,-2.083950152e+01,5.296035886e+01,-8.809251976e+01,6.183253340e+01,1.209766621e+02,-1.147441492e+02,8.497307062e+01,-3.037640294e+01,5.625547858e-01,8.277653999e+00,1.807580223e-01,2.481776626e+02,3.952977295e+02,1.538461538e-01,2.609523803e+00,4.845900574e+02,3.939393939e-01,-4.693387789e+01,6.993397827e+02,5.312500000e-01,7.077768610e+01,6.649229736e+02,3.181818182e-01,8.465343591e+00,1.222061339e+01,2.572315696e+02,1.279490532e+02,2.935696794e+02,-7.207829369e+01,1.688904527e+02,6.161242676e+02,6.953303223e+02,-6.993397827e+02,1.300000000e+01,8.085911870e-01,1.500000000e+01,2.700000000e+01
27,scissors,1,3.409961686e-01,1.811904973e-02,-1.613623727e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.229900664e+02,-7.562205975e-01,-1.479056821e+00,2.320421949e+00,7.422537099e-01,0.000000000e+00,-2.513841719e+01,5.911539447e+01,-9.484818614e+01,6.780918179e+01,1.234354951e+02,-1.188842771e+02,8.751562369e+01,-3.059519624e+01,5.089520238e-01,8.471997526e+00,1.750194848e-01,2.603704036e+02,4.251707764e+02,1.538461538e-01,1.853303205e+00,5.173862305e+02,3.939393939e-01,-4.841293471e+01,7.240211182e+02,5.156250000e-01,7.309810805e+01,6.871716309e+02,3.030303030e-01,9.207597301e+00,1.033800725e+01,2.716587249e+02,1.351253385e+02,3.070532786e+02,-7.623568955e+01,1.771656149e+02,6.472463379e+02,7.230518188e+02,-7.240211182e+02,1.300000000e+01,8.455900550e-01,1.300000000e+01,2.700000000e+01
