frame_id,gesture,rep,activation_ratio,centroid_x,centroid_y,delta_ds_abs_p98,delta_ds_max,delta_ds_min,delta_l2,delta_q0_mean,delta_q1_mean,delta_q2_mean,delta_q3_mean,delta_rel_l2,elec_0_mean,elec_1_mean,elec_2_mean,elec_3_mean,elec_4_mean,elec_5_mean,elec_6_mean,elec_7_mean,global_kurtosis,global_mean,global_skew,global_std,q0_dorsal_absmax,q0_dorsal_active,q0_dorsal_mean,q1_radial_absmax,q1_radial_active,q1_radial_mean,q2_ventral_absmax,q2_ventral_active,q2_ventral_mean,q3_ulnar_absmax,q3_ulnar_active,q3_ulnar_mean,ring_inner_mean,ring_inner_std,ring_middle_mean,ring_middle_std,ring_outer_mean,ring_outer_std,summary_ds_abs_p98,summary_ds_max,summary_ds_min,summary_invalid_count,summary_rel_l2,summary_retry_count,summary_valid_count
20,paper,1,2.835249042e-01,1.633358754e-01,2.343843106e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.286195229e+02,1.708545078e+02,-7.989235775e+01,1.219745530e+02,-8.504375122e+01,9.081168117e+00,-4.045360757e+01,3.371018672e+01,2.322103209e+00,-6.117602943e-01,1.360622769e-01,2.826381847e+02,6.053476562e+02,2.153846154e-01,-2.169884436e+01,1.095908936e+03,5.000000000e-01,3.536079825e+01,4.950414429e+02,1.875000000e-01,-2.076421198e+01,5.857232056e+02,2.272727273e-01,3.725035285e+00,-1.408725620e+02,4.183815638e+02,1.201368905e+02,3.177519747e+02,-6.065616054e+01,1.890975681e+02,8.267390137e+02,9.439443970e+02,-1.095908936e+03,1.300000000e+01,7.756687403e-01,1.500000000e+01,2.700000000e+01
21,paper,1,2.413793103e-01,1.754370841e-01,1.913320522e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.112228349e+02,2.425507852e-01,-2.816161640e-01,-7.173369562e+00,-4.766629718e+00,0.000000000e+00,-1.139456652e+02,1.530348237e+02,-6.992221719e+01,1.142982809e+02,-8.904503479e+01,4.003859115e+00,-4.014505768e+01,1.867259584e+01,2.841528138e+00,-3.586910023e+00,3.117577310e-01,3.120997288e+02,6.734793701e+02,1.538461538e-01,-2.145629358e+01,1.190874878e+03,4.848484848e-01,3.507918209e+01,6.112768555e+02,1.250000000e-01,-2.793758154e+01,7.178566284e+02,1.969696970e-01,-1.041594433e+00,-1.728714125e+02,4.843886045e+02,1.441916183e+02,3.440049572e+02,-7.741860562e+01,1.981145159e+02,9.238151855e+02,1.115871094e+03,-1.190874878e+03,1.300000000e+01,7.374759912e-01,1.400000000e+01,2.700000000e+01
22,paper,1,2.720306513e-01,1.657968323e-01,1.916369285e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.141549355e+02,-1.007519687e+00,-5.656514820e+00,6.985971563e+00,4.930326975e+00,0.000000000e+00,-1.181464264e+02,1.530470600e+02,-8.107350846e+01,1.157439198e+02,-8.208631939e+01,8.388362350e+00,-3.704652592e+01,2.841557475e+01,2.521287781e+00,-2.308423423e+00,1.265923505e-01,2.703477954e+02,5.774722900e+02,2.000000000e-01,-2.246381326e+01,1.069256958e+03,4.848484848e-01,2.942266727e+01,4.798067322e+02,1.875000000e-01,-2.095160998e+01,5.656881104e+02,2.121212121e-01,3.888732542e+00,-1.336808339e+02,4.037877491e+02,1.140961475e+02,3.024993090e+02,-6.075299421e+01,1.808995408e+02,7.999720459e+02,9.113774414e+02,-1.069256958e+03,1.500000000e+01,6.126019359e-01,1.500000000e+01,2.500000000e+01
23,paper,1,2.567049808e-01,1.558588068e-01,6.377633121e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.357563422e+02,-5.156928559e+00,7.328476633e+00,7.805474694e+00,5.872300233e+00,0.000000000e+00,-1.393363345e+02,1.776232065e+02,-8.923504098e+01,1.284754898e+02,-7.662987524e+01,2.692725610e+01,-4.800586668e+01,3.996249580e+01,2.495094594e+00,1.659397640e+00,8.937276545e-02,3.162066926e+02,6.537302246e+02,1.846153846e-01,-2.762074182e+01,1.242741699e+03,4.848484848e-01,3.675114390e+01,5.874172974e+02,1.406250000e-01,-1.314613528e+01,6.641802979e+02,2.121212121e-01,9.761032775e+00,-1.564388364e+02,4.754340628e+02,1.332053611e+02,3.521538193e+02,-6.298191890e+01,2.150053982e+02,9.343494873e+02,1.083585083e+03,-1.242741699e+03,1.400000000e+01,7.775130868e-01,1.500000000e+01,2.600000000e+01
24,paper,1,2.720306513e-01,1.665859034e-01,1.919954731e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.246490613e+02,3.794547743e+00,-7.800127603e+00,-7.954885995e+00,-5.395032480e+00,0.000000000e+00,-1.220115691e+02,1.566192121e+02,-8.537489461e+01,1.193004611e+02,-8.345603158e+01,7.586737604e+00,-3.706490607e+01,2.878683712e+01,2.536981645e+00,-2.682930582e+00,1.210106925e-01,2.796119864e+02,6.014840698e+02,2.000000000e-01,-2.382619408e+01,1.109670044e+03,4.848484848e-01,2.895101630e+01,4.943428040e+02,1.875000000e-01,-2.110102128e+01,5.857318726e+02,2.121212121e-01,4.366000295e+00,-1.385551760e+02,4.173725861e+02,1.189078485e+02,3.122272089e+02,-6.392874749e+01,1.871154919e+02,8.284831543e+02,9.406905518e+02,-1.109670044e+03,1.500000000e+01,7.221583724e-01,1.500000000e+01,2.500000000e+01
25,rock,1,2.796934866e-01,1.643091783e-01,2.359406904e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.343689422e+02,1.769610384e+02,-8.497832036e+01,1.267682226e+02,-8.789790286e+01,8.308931033e+00,-4.074869144e+01,3.310200696e+01,2.367195919e+00,-1.198757412e+00,1.362293002e-01,2.974326327e+02,6.449545288e+02,2.000000000e-01,-2.374864200e+01,1.157274902e+03,5.000000000e-01,3.546386142e+01,5.230112305e+02,1.875000000e-01,-2.160942159e+01,6.216498413e+02,2.272727273e-01,4.139002634e+00,-1.505519201e+02,4.414349494e+02,1.278079636e+02,3.334750010e+02,-6.542256850e+01,1.982857351e+02,8.719840698e+02,9.912567749e+02,-1.157274902e+03,1.300000000e+01,7.595197558e-01,1.500000000e+01,2.700000000e+01
26,rock,1,2.337164751e-01,1.754408203e-01,8.072006976e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.039960587e+03,-1.179786785e+01,-1.628584891e+01,-6.336125968e+00,3.679673562e+00,0.000000000e+00,-1.396238624e+02,1.637200385e+02,-1.323076798e+02,1.533568613e+02,-1.088946561e+02,1.217613559e+01,-4.351479316e+01,2.963022647e+01,2.932000067e+00,-8.878378274e+00,2.188010280e-02,3.463550845e+02,7.185285645e+02,1.692307692e-01,-3.554650985e+01,1.456393066e+03,4.545454545e-01,1.917801251e+01,6.031752930e+02,1.250000000e-01,-2.794554756e+01,7.074739990e+02,1.818181818e-01,7.818676196e+00,-1.555199830e+02,5.179288136e+02,1.366638328e+02,3.837841135e+02,-8.452128499e+01,2.390355885e+02,1.043415894e+03,1.183726074e+03,-1.456393066e+03,1.300000000e+01,7.206771374e-01,1.300000000e+01,2.700000000e+01
27,rock,1,2.375478927e-01,1.768335600e-01,8.679855040e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.380857714e+02,-3.499723968e-01,2.477484616e-01,-7.651580386e-01,-5.625234980e-01,0.000000000e+00,-1.404264776e+02,1.648950477e+02,-1.327852781e+02,1.542803658e+02,-1.101997659e+02,1.165477720e+01,-4.407316887e+01,2.838473039e+01,2.945221361e+00,-9.232759396e+00,3.694707756e-02,3.534680826e+02,7.369789429e+02,1.692307692e-01,-3.589648225e+01,1.482145630e+03,4.545454545e-01,1.942576097e+01,6.219537354e+02,1.250000000e-01,-2.871070560e+01,7.310320435e+02,1.969696970e-01,7.256152698e+00,-1.620463773e+02,5.305538039e+02,1.412701122e+02,3.908369942e+02,-8.728268782e+01,2.428357559e+02,1.064624390e+03,1.207461548e+03,-1.482145630e+03,1.300000000e+01,7.261044979e-01,1.300000000e+01,2.700000000e+01
28,rock,1,2.337164751e-01,1.783310213e-01,7.503183060e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.272084442e+02,2.869756472e+00,6.988151796e-01,-5.313262129e-01,-1.554202022e+00,0.000000000e+00,-1.308755245e+02,1.554839721e+02,-1.238565373e+02,1.473386680e+02,-1.081179874e+02,1.210595698e+01,-4.413014027e+01,2.632496661e+01,2.995948874e+00,-8.864660693e+00,6.929556184e-02,3.415905069e+02,7.019765015e+02,1.692307692e-01,-3.302672578e+01,1.426201050e+03,4.393939394e-01,2.012457615e+01,6.112428589e+02,1.406250000e-01,-2.924203181e+01,7.128256836e+02,1.818181818e-01,5.701950677e+00,-1.559790575e+02,5.164881245e+02,1.366662141e+02,3.775382832e+02,-8.443106101e+01,2.336192631e+02,1.028932983e+03,1.174419922e+03,-1.426201050e+03,1.400000000e+01,6.752437949e-01,1.500000000e+01,2.600000000e+01
29,rock,1,2.605363985e-01,1.508431708e-01,2.615196963e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.372293260e+03,7.712807674e+00,1.095517510e+01,2.289735496e+01,5.366923140e+00,0.000000000e+00,-1.219094418e+02,1.528745401e+02,-7.613995204e+01,1.070688480e+02,-5.661509075e+01,2.715996183e+01,-4.024664648e+01,3.582498182e+01,2.415972059e+00,2.798257698e+00,5.774697182e-02,2.698930856e+02,5.615350952e+02,2.000000000e-01,-2.531391810e+01,1.058250000e+03,4.848484848e-01,3.107975125e+01,5.035249023e+02,1.406250000e-01,-6.344676852e+00,5.656002808e+02,2.121212121e-01,1.106887382e+01,-1.352274081e+02,4.044130709e+02,1.145430362e+02,2.998144637e+02,-5.156951837e+01,1.849082282e+02,7.964390259e+02,9.226250000e+02,-1.058250000e+03,1.200000000e+01,7.756219506e-01,1.200000000e+01,2.800000000e+01
30,scissors,2,2.643678161e-01,1.553917836e-01,3.089706752e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.227909224e+02,1.553318700e+02,-7.576572383e+01,1.096445201e+02,-6.183087736e+01,2.499722148e+01,-4.141804683e+01,3.321891769e+01,2.537513405e+00,1.960198092e+00,1.097944974e-01,2.849329864e+02,5.986022949e+02,1.846153846e-01,-2.546674796e+01,1.111889771e+03,4.848484848e-01,3.262463933e+01,5.432522583e+02,1.406250000e-01,-9.567535698e+00,6.141362915e+02,2.424242424e-01,9.485551642e+00,-1.473659200e+02,4.320876212e+02,1.239274770e+02,3.154243291e+02,-5.757459565e+01,1.920472265e+02,8.383731689e+02,9.777306519e+02,-1.111889771e+03,1.200000000e+01,7.351506948e-01,1.200000000e+01,2.800000000e+01
31,scissors,2,2.375478927e-01,1.650651041e-01,-2.100843945e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.163689217e+02,-3.472264727e+00,-1.472629899e+01,-2.035487585e+00,8.816401543e-01,0.000000000e+00,-1.048018332e+02,1.206328228e+02,-9.087933117e+01,1.073604770e+02,-6.299146454e+01,2.372760816e+01,-3.617931501e+01,2.386237516e+01,2.933188889e+00,-2.904613771e+00,5.332992268e-02,2.764247293e+02,5.603785400e+02,1.846153846e-01,-2.893901269e+01,1.136593384e+03,4.393939394e-01,1.789834033e+01,5.285009766e+02,1.406250000e-01,-1.160302328e+01,5.908276978e+02,1.818181818e-01,1.036719180e+01,-1.320803307e+02,4.226904580e+02,1.141337574e+02,3.028427882e+02,-6.209206919e+01,1.903353853e+02,8.322761841e+02,9.605578003e+02,-1.136593384e+03,1.200000000e+01,6.743106246e-01,1.500000000e+01,2.800000000e+01
32,scissors,2,2.375478927e-01,1.645386528e-01,-2.182726483e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.288458664e+01,-3.750706329e-01,2.538811077e-03,-8.027893277e-01,-1.787626653e-02,0.000000000e+00,-1.073454079e+02,1.233377535e+02,-9.348305589e+01,1.096865524e+02,-6.576848158e+01,2.422143665e+01,-3.743070083e+01,2.527180151e+01,2.930964671e+00,-3.198753158e+00,4.729993060e-02,2.798610835e+02,5.666218872e+02,1.846153846e-01,-2.931408332e+01,1.153355713e+03,4.393939394e-01,1.790087914e+01,5.309882202e+02,1.406250000e-01,-1.240581261e+01,5.956961060e+02,1.818181818e-01,1.034931553e+01,-1.328922268e+02,4.271008847e+02,1.147867138e+02,3.068741868e+02,-6.294209958e+01,1.930622260e+02,8.429270630e+02,9.738993530e+02,-1.153355713e+03,1.300000000e+01,6.009565592e-01,1.400000000e+01,2.700000000e+01
33,scissors,2,2.337164751e-01,1.826801618e-01,1.328861967e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.129122073e+02,4.245599075e+00,-2.036468668e+00,-5.501320275e+00,-5.372323782e+00,0.000000000e+00,-8.980790939e+01,1.052549048e+02,-7.860298300e+01,9.594680257e+01,-6.577476431e+01,1.065046820e+01,-3.003214053e+01,1.295368041e+01,3.039448679e+00,-5.363890550e+00,1.711341211e-01,2.622184762e+02,5.507384644e+02,1.538461538e-01,-2.506848424e+01,1.060385986e+03,4.545454545e-01,1.586441048e+01,5.100788269e+02,1.250000000e-01,-1.790713289e+01,5.881313477e+02,1.969696970e-01,4.976991747e+00,-1.345876490e+02,4.067117720e+02,1.148455059e+02,2.852823476e+02,-6.665835674e+01,1.744097565e+02,7.986965332e+02,9.086390991e+02,-1.060385986e+03,1.200000000e+01,6.205324531e-01,1.300000000e+01,2.800000000e+01
34,scissors,2,2.337164751e-01,1.656491518e-01,-1.959338245e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.042136011e+02,7.773147432e-01,-3.986455428e-01,5.945909031e+00,3.029157735e+00,0.000000000e+00,-9.154612021e+01,1.065021589e+02,-8.186617956e+01,9.717113968e+01,-6.008993366e+01,1.917780116e+01,-3.238884291e+01,2.215045289e+01,2.947262539e+00,-3.047118746e+00,3.244336324e-02,2.362847799e+02,4.730982056e+02,1.692307692e-01,-2.429116950e+01,9.805027466e+02,4.393939394e-01,1.546576493e+01,4.414888611e+02,1.406250000e-01,-1.196122385e+01,4.950162659e+02,1.818181818e-01,8.006149482e+00,-1.086397259e+02,3.590188006e+02,9.481240571e+01,2.601275085e+02,-5.288787984e+01,1.636775584e+02,7.124563599e+02,8.209472656e+02,-9.805027466e+02,1.100000000e+01,6.277377605e-01,1.200000000e+01,2.900000000e+01
35,paper,2,2.298850575e-01,1.679704694e-01,-1.886977907e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.244479094e+02,1.452179406e+02,-1.089237458e+02,1.314976771e+02,-8.378492982e+01,2.818654596e+01,-4.646580743e+01,2.787418708e+01,2.986552293e+00,-4.444712104e+00,8.544075227e-02,3.392344448e+02,6.786667480e+02,1.846153846e-01,-3.356982828e+01,1.390809937e+03,4.393939394e-01,2.281108755e+01,6.536870117e+02,1.406250000e-01,-1.812127995e+01,7.309491577e+02,1.515151515e-01,1.024544118e+01,-1.618680621e+02,5.218848571e+02,1.391882401e+02,3.719114784e+02,-7.724244172e+01,2.323435207e+02,1.024306152e+03,1.185763306e+03,-1.390809937e+03,1.600000000e+01,6.361292005e-01,1.900000000e+01,2.400000000e+01
36,paper,2,2.720306513e-01,1.657397532e-01,1.819827626e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.195933643e+03,9.402783374e+00,7.293511485e+00,-3.746882762e+00,-5.800711122e+00,0.000000000e+00,-1.257452158e+02,1.618477705e+02,-8.875951671e+01,1.241936169e+02,-8.730625867e+01,9.086183591e+00,-3.935422794e+01,3.089240682e+01,2.526715781e+00,-2.644308861e+00,1.117383061e-01,2.867880812e+02,6.099982300e+02,2.000000000e-01,-2.416704490e+01,1.140643188e+03,4.848484848e-01,3.010459904e+01,5.047122192e+02,1.875000000e-01,-2.186816272e+01,5.955009766e+02,2.121212121e-01,4.444730054e+00,-1.395797338e+02,4.271882997e+02,1.202028952e+02,3.208699645e+02,-6.457269543e+01,1.928504923e+02,8.498203125e+02,9.669639282e+02,-1.140643188e+03,1.400000000e+01,7.236542106e-01,1.500000000e+01,2.600000000e+01
37,paper,2,2.567049808e-01,1.554657857e-01,3.914882909e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.154887143e+02,-1.217303453e+00,2.472756032e+00,1.019203003e+01,4.780245552e+00,0.000000000e+00,-1.242755695e+02,1.576310842e+02,-8.022655711e+01,1.145180334e+02,-6.799426817e+01,2.512669588e+01,-4.294116424e+01,3.499297571e+01,2.536659550e+00,1.385818733e+00,9.137672419e-02,2.859673963e+02,5.913316040e+02,1.846153846e-01,-2.538434836e+01,1.125481812e+03,4.848484848e-01,3.257735507e+01,5.368959961e+02,1.406250000e-01,-1.167613269e+01,6.050242310e+02,2.121212121e-01,9.224975606e+00,-1.426355012e+02,4.316247245e+02,1.207927097e+02,3.179157280e+02,-5.721566608e+01,1.941856695e+02,8.454903564e+02,9.823518066e+02,-1.125481812e+03,1.300000000e+01,6.749036908e-01,1.500000000e+01,2.700000000e+01
38,paper,2,2.337164751e-01,1.771631016e-01,9.338900988e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.266253542e+03,-1.068875514e+01,-1.282780644e+01,-1.746505467e+01,-1.795415658e+00,0.000000000e+00,-1.399338448e+02,1.641476213e+02,-1.316375087e+02,1.534809426e+02,-1.101596388e+02,1.136259715e+01,-4.351723540e+01,2.779510537e+01,2.950106411e+00,-9.256576830e+00,4.407026738e-02,3.538557379e+02,7.389019165e+02,1.692307692e-01,-3.607310350e+01,1.481724121e+03,4.393939394e-01,1.974954862e+01,6.248086548e+02,1.250000000e-01,-2.914118736e+01,7.335976562e+02,1.969696970e-01,7.429559947e+00,-1.627180305e+02,5.319368096e+02,1.417856986e+02,3.912391645e+02,-8.757163182e+01,2.426177698e+02,1.065501099e+03,1.209925537e+03,-1.481724121e+03,1.500000000e+01,6.574230194e-01,1.600000000e+01,2.500000000e+01
39,paper,2,2.337164751e-01,1.697076325e-01,2.535455001e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.899944036e+02,-1.579203244e+00,3.473834497e+00,7.968096324e+00,3.676400407e+00,0.000000000e+00,-1.402764567e+02,1.630551841e+02,-1.248108650e+02,1.474723541e+02,-9.539428273e+01,2.644469854e+01,-4.878648593e+01,3.058613639e+01,2.970583682e+00,-5.887896916e+00,6.225199694e-02,3.689524574e+02,7.519891968e+02,1.846153846e-01,-3.765230674e+01,1.524350830e+03,4.393939394e-01,2.322338312e+01,6.936130371e+02,1.406250000e-01,-2.117309103e+01,7.863767700e+02,1.666666667e-01,1.110596035e+01,-1.752793398e+02,5.632454137e+02,1.509340173e+02,4.051823658e+02,-8.573292096e+01,2.531001180e+02,1.111378784e+03,1.280034180e+03,-1.524350830e+03,1.400000000e+01,6.729465723e-01,1.500000000e+01,2.600000000e+01
40,rock,2,2.605363985e-01,2.653725989e-01,4.339015944e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.470724120e+00,1.969348496e+01,3.227761513e+01,-1.477828700e+01,1.288380255e+01,-5.159740739e+00,2.049610280e+00,1.535535127e+00,1.686386996e+00,5.467455190e+00,8.246437977e-01,3.491685571e+01,7.048931885e+01,1.384615385e-01,6.838010981e+00,1.422260284e+02,6.818181818e-01,1.407072842e+01,4.615318680e+01,2.031250000e-01,3.430877959e+00,3.166136742e+01,1.515151515e-02,-2.510745070e+00,-1.189028665e+01,3.030253709e+01,6.870115928e+00,3.822374819e+01,7.063685383e+00,3.246584427e+01,1.030081100e+02,1.422260284e+02,-7.646363068e+01,1.700000000e+01,5.070355535e-01,1.700000000e+01,2.300000000e+01
41,rock,2,3.103448276e-01,2.513141684e-01,2.768997449e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.743502637e+02,-2.889535391e+00,-5.363976912e+00,-2.325038528e-01,1.520046927e+00,0.000000000e+00,-3.681270195e+00,1.417094299e+01,2.036635682e+01,-1.003606729e+01,1.030914581e+01,-4.189775351e+00,2.747323215e+00,9.972694935e-01,1.278051979e+00,3.718798385e+00,6.805983387e-01,2.496858870e+01,5.352993393e+01,1.846153846e-01,3.948475590e+00,9.738462067e+01,6.969696970e-01,8.706751513e+00,3.774620056e+01,2.812500000e-01,3.198374107e+00,2.991703987e+01,7.575757576e-02,-9.906981434e-01,-7.395655723e+00,2.592787572e+01,4.473531332e+00,2.720220844e+01,4.836500978e+00,2.278112747e+01,7.028427887e+01,9.738462067e+01,-5.561465836e+01,1.800000000e+01,4.802411497e-01,1.800000000e+01,2.200000000e+01
42,rock,2,3.563218391e-01,2.092136766e-01,8.503261242e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.294517538e+02,-3.846182339e-01,4.194080449e+00,1.401451682e-01,3.495160088e-01,0.000000000e+00,-1.306593871e+01,2.832950979e+01,2.075904819e+01,-5.786749936e+00,8.587243193e+00,-4.165891236e+00,1.137794135e+00,4.265925989e+00,8.685374196e-01,4.806332760e+00,7.569639781e-01,3.138418524e+01,8.621939087e+01,3.846153846e-01,3.563857356e+00,1.102110596e+02,6.666666667e-01,1.290083196e+01,4.489038086e+01,2.343750000e-01,3.338519275e+00,4.466696930e+01,1.363636364e-01,-6.411821345e-01,-1.548534036e+01,2.815960784e+01,1.053214877e+01,3.483158024e+01,3.948324417e+00,2.789527464e+01,8.572501373e+01,1.102110596e+02,-5.657607651e+01,1.400000000e+01,6.801354289e-01,1.500000000e+01,2.600000000e+01
43,rock,2,3.026819923e-01,2.337599115e-01,4.410087289e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.456141513e+02,1.713166516e+00,-1.695301253e+00,1.493082889e-01,-1.074369578e+00,0.000000000e+00,-2.906611769e+00,1.604881403e+01,2.781257537e+01,-1.412268618e+01,1.320174418e+01,-5.985541503e+00,3.794406287e+00,-1.775180232e-01,1.312655766e+00,4.569218887e+00,6.439529844e-01,3.126890766e+01,5.385356140e+01,1.230769231e-01,5.277023872e+00,1.232257309e+02,6.818181818e-01,1.120553071e+01,4.792396545e+01,3.281250000e-01,3.487827564e+00,4.354749298e+01,7.575757576e-02,-1.715551712e+00,-1.222857121e+01,3.041055926e+01,7.425777646e+00,3.448960473e+01,5.114524103e+00,2.823803668e+01,8.778536224e+01,1.232257309e+02,-7.226435089e+01,1.800000000e+01,4.943323433e-01,1.800000000e+01,2.200000000e+01
44,rock,2,2.950191571e-01,2.761400139e-01,7.559548237e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.570123261e+02,-5.497356040e-01,-4.752480812e-01,-1.184506547e-01,7.556665278e-01,0.000000000e+00,-5.543246571e+00,1.821928024e+01,2.217017101e+01,-9.396866076e+00,9.599215912e+00,-2.760185820e+00,1.411565779e+00,3.218953650e+00,1.457605590e+00,4.474176593e+00,7.833772120e-01,2.883532940e+01,7.566828156e+01,2.769230769e-01,4.727288268e+00,1.100936737e+02,6.818181818e-01,1.073028263e+01,3.389446259e+01,1.875000000e-01,3.369376909e+00,2.627028275e+01,3.030303030e-02,-9.598851845e-01,-5.000634463e+00,2.955369635e+01,2.744906273e+00,3.108632281e+01,7.008766753e+00,2.671942418e+01,8.377653503e+01,1.100936737e+02,-6.222253799e+01,1.600000000e+01,5.655507445e-01,1.700000000e+01,2.400000000e+01
45,scissors,3,2.643678161e-01,1.670140867e-01,1.826482962e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.325908625e+02,1.742866638e+02,-8.786370046e+01,1.309881135e+02,-9.507047360e+01,9.183255499e+00,-4.376134436e+01,3.101991514e+01,2.575498644e+00,-2.536209523e+00,1.679274156e-01,3.132280071e+02,6.670859375e+02,1.692307692e-01,-2.433767167e+01,1.227875610e+03,4.848484848e-01,3.566555630e+01,5.698271484e+02,1.875000000e-01,-2.534665744e+01,6.697960205e+02,2.121212121e-01,2.852383841e+00,-1.587761493e+02,4.719683063e+02,1.345410868e+02,3.497704225e+02,-7.113608249e+01,2.073413007e+02,9.226007690e+02,1.060635986e+03,-1.227875610e+03,1.600000000e+01,6.803499460e-01,1.700000000e+01,2.400000000e+01
46,scissors,3,2.758620690e-01,1.652033440e-01,2.016227404e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.574019471e+02,-3.262312552e+00,-7.816479062e-01,9.580705194e-01,2.450706793e+00,0.000000000e+00,-1.442972840e+02,1.859545608e+02,-9.958025350e+01,1.402390831e+02,-9.799950622e+01,9.894770247e+00,-4.409870743e+01,3.532276246e+01,2.477197056e+00,-2.691672803e+00,1.079755832e-01,3.241125680e+02,6.945630493e+02,2.000000000e-01,-2.759998422e+01,1.284401489e+03,4.848484848e-01,3.488390839e+01,5.695330200e+02,1.875000000e-01,-2.438858692e+01,6.733123779e+02,2.272727273e-01,5.303090634e+00,-1.598914995e+02,4.818445376e+02,1.361558286e+02,3.629350901e+02,-7.233169903e+01,2.177658416e+02,9.583186035e+02,1.088698853e+03,-1.284401489e+03,1.600000000e+01,6.546036601e-01,1.600000000e+01,2.400000000e+01
47,scissors,3,2.681992337e-01,1.664622552e-01,1.797608394e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.892254677e+02,2.438077927e-01,2.566163898e+00,-2.725093642e+00,-1.356684948e+00,0.000000000e+00,-1.458047922e+02,1.899698837e+02,-9.974044921e+01,1.444899386e+02,-1.039565028e+02,1.072188045e+01,-4.753584358e+01,3.495259726e+01,2.562779839e+00,-2.993331331e+00,1.426416000e-01,3.398662969e+02,7.213673096e+02,1.846153846e-01,-2.735617643e+01,1.341908203e+03,4.848484848e-01,3.745007229e+01,6.112112427e+02,1.875000000e-01,-2.711368056e+01,7.180623779e+02,2.121212121e-01,3.946405685e+00,-1.692177188e+02,5.099321480e+02,1.439232134e+02,3.799262890e+02,-7.669663796e+01,2.266241000e+02,1.007798462e+03,1.149793457e+03,-1.341908203e+03,1.500000000e+01,7.134572864e-01,1.500000000e+01,2.500000000e+01
48,scissors,3,2.720306513e-01,1.657262759e-01,1.863417775e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.448112763e+01,-1.360228025e+00,-1.366044731e+00,8.807954527e-01,1.165435516e+00,0.000000000e+00,-1.492973882e+02,1.923599770e+02,-1.047334385e+02,1.470976714e+02,-1.039189234e+02,1.086645334e+01,-4.690301324e+01,3.634134842e+01,2.525735111e+00,-3.166833710e+00,1.126319343e-01,3.404172929e+02,7.250371704e+02,2.000000000e-01,-2.871640446e+01,1.352534912e+03,4.848484848e-01,3.608402756e+01,6.019581909e+02,1.875000000e-01,-2.623288511e+01,7.096252441e+02,2.121212121e-01,5.111841202e+00,-1.673191592e+02,5.076327562e+02,1.425711620e+02,3.809051468e+02,-7.638661675e+01,2.286556370e+02,1.008204346e+03,1.147904541e+03,-1.352534912e+03,1.500000000e+01,7.218385935e-01,1.500000000e+01,2.500000000e+01
